RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
224,Antonio Blakeney,CHI,,,G,19,16.5,7.9,2.8,7.5,37.1,0.8,2.7,28.8,1.6,2.1,76.9,1.7,1.1,0.4,0.1,0.6,0,0,10.18,,Antonio Blakeney,G,Chicago Bulls,"$77,250.00"
225,Frank Mason II,SAC,,,G,52,18.9,7.9,2.8,7.3,37.9,0.6,1.7,36,1.8,2.2,81.7,2.5,2.8,0.7,0.2,1.3,0,0,13.02,,Frank Mason II,G,Sacramento Kings,"$1,184,385.00"
226,David Nwaba,CHI,,,SF,70,23.5,7.9,2.9,6,47.8,0.3,0.7,34.6,1.9,2.9,65.5,4.7,1.5,0.8,0.4,1.1,3,0,12.26,,David Nwaba,SF,Chicago Bulls,"$1,312,611.00"
227,Cory Joseph,IND,,,PG,82,27,7.9,3.1,7.4,42.4,0.8,2.3,35.3,0.9,1.1,74.5,3.2,3.2,1,0.2,1.1,1,0,10.99,143,Cory Joseph,PG,Indiana Pacers,"$7,945,000.00"
228,Kyle Anderson,SA,,,SF,74,26.7,7.9,3.1,5.9,52.7,0.3,0.8,33.3,1.4,2,71.2,5.4,2.7,1.6,0.8,1.3,6,0,15.91,294,Kyle Anderson,SF,San Antonio Spurs,"$2,151,704.00"
229,Chandler Parsons,MEM,,,SF,36,19.2,7.9,3,6.5,46.2,1.4,3.4,42.1,0.5,0.8,63,2.5,1.9,0.5,0.3,1,0,0,13.67,27,Chandler Parsons,SF,Memphis Grizzlies,"$23,112,004.00"
230,Josh Hart,LAL,,,SG,63,23.2,7.9,2.8,6,46.9,1.2,3.1,39.6,1,1.5,70.2,4.2,1.3,0.7,0.3,0.7,8,0,12.25,384,Josh Hart,SG,Los Angeles Lakers,"$1,394,520.00"
231,Jerryd Bayless,PHI,,,G,39,23.7,7.9,2.8,6.7,41.6,1.4,3.7,37,0.9,1.1,79.5,2.1,1.4,0.6,0.2,1.2,0,0,7.58,132,Jerryd Bayless,G,Philadelphia 76ers,"$8,575,916.00"
232,Tyler Ulis,PHX,,,G,71,23.4,7.8,3,7.8,38.8,0.6,2.1,28.8,1.2,1.4,83.2,1.8,4.4,1,0.1,1.8,4,0,10.13,409,Tyler Ulis,G,Phoenix Suns,"$1,312,611.00"
233,Justise Winslow,MIA,,,PF,68,24.7,7.8,3,7.2,42.4,0.7,1.9,38,1,1.5,63.5,5.4,2.2,0.8,0.5,1.1,2,0,11.56,237,Justise Winslow,PF,Miami Heat,"$3,448,926.00"
234,Doug McDermott,DAL,NY,,SF,81,21.8,7.8,2.9,6.3,46.7,1.1,2.7,42.6,0.8,1,79,2.5,1,0.2,0.2,0.7,0,0,10.46,244,Doug McDermott,SF,Dallas Mavericks,"$3,294,994.00"
235,Darius Miller,NO,,,SF,82,23.7,7.8,2.6,5.9,44.4,1.8,4.4,41.1,0.7,0.8,86.6,2,1.4,0.3,0.2,0.7,0,0,9.32,295,Darius Miller,SF,New Orleans Pelicans,"$2,100,000.00"
236,Jarell Martin,MEM,,,F,73,22.8,7.7,3,6.8,44.6,0.5,1.3,34.7,1.2,1.6,76.7,4.4,1,0.5,0.7,1.2,2,0,10.52,372,Jarell Martin,F,Memphis Grizzlies,"$1,471,382.00"
237,Marreese Speights,ORL,,,F,52,13,7.7,2.7,6.7,39.5,1.7,4.5,36.9,0.8,1.1,72.7,2.6,0.8,0.2,0.4,0.8,1,0,13.76,,Marreese Speights,F,Orlando Magic,"$2,116,955.00"
238,Marquese Chriss,PHX,,,SF,72,21.2,7.7,2.8,6.6,42.3,0.8,2.6,29.5,1.3,2.2,60.8,5.5,1.2,0.7,1,1.5,5,0,11.14,254,Marquese Chriss,SF,Phoenix Suns,"$3,073,800.00"
239,Alec Burks,UTAH,,,SG,64,16.5,7.7,2.7,6.5,41.1,0.7,2.2,33.1,1.7,1.9,86.3,3,1,0.6,0.1,0.9,0,0,13.13,108,Alec Burks,SG,Utah Jazz,"$10,845,506.00"
240,Mario Chalmers,MEM,,,G,66,21.5,7.7,2.5,6.7,37.9,0.8,2.9,27.7,1.8,2.1,85.5,2.4,3,1.2,0.2,1.8,1,0,10.39,358,Mario Chalmers,G,Memphis Grizzlies,"$1,471,382.00"
241,Tony Parker,SA,,,G,55,19.5,7.7,3.2,7.1,45.9,0.2,0.7,27,1,1.4,70.5,1.7,3.5,0.5,0,1.2,0,0,12.8,69,Tony Parker,G,San Antonio Spurs,"$15,453,126.00"
242,Luke Kennard,DET,,,SG,73,20,7.6,2.8,6.4,44.3,1.1,2.7,41.5,0.9,1,85.5,2.4,1.7,0.6,0.2,0.9,1,0,12.19,248,Luke Kennard,SG,Detroit Pistons,"$3,275,280.00"
243,Mike Muscala,ATL,,,C,53,20,7.6,2.7,5.9,45.8,1.2,3.2,37.1,1.1,1.2,91.9,4.3,1,0.6,0.5,0.8,2,0,14.39,196,Mike Muscala,C,Atlanta Hawks,"$5,000,000.00"
244,Luc Mbah a Moute,HOU,,,F,61,25.6,7.5,2.7,5.7,48.1,1,2.8,36.4,1.1,1.6,68.4,3,0.9,1.2,0.4,1.1,0,0,10.29,361,Luc Mbah a Moute,F,Houston Rockets,"$1,471,382.00"
245,Ben McLemore,MEM,,,SG,56,19.5,7.5,2.8,6.7,42.1,1,2.8,34.6,0.9,1.1,82.8,2.5,0.9,0.7,0.3,1.1,0,0,9.73,192,Ben McLemore,SG,Memphis Grizzlies,"$5,200,000.00"
246,Jarrett Jack,NY,,,G,62,25,7.5,3,7.1,42.7,0.4,1.4,29.1,1,1.2,84,3.1,5.6,0.6,0.1,1.9,3,1,11.5,,Jarrett Jack,G,New York Knicks,"$1,471,382.00"
247,Ian Clark,NO,,,G,74,19.6,7.4,3,6.7,44.8,0.8,2.6,31.8,0.6,0.8,76.3,1.7,1.5,0.4,0.1,0.8,0,0,9.45,375,Ian Clark,G,New Orleans Pelicans,"$1,471,382.00"
248,Dwight Buycks,DET,,,G,29,14.7,7.4,2.8,6.8,41.4,0.5,1.6,33.3,1.2,1.4,87.8,1.4,2,0.7,0.1,1.3,0,0,12.85,319,Dwight Buycks,G,Detroit Pistons,"$1,600,520.00"
249,Pascal Siakam,TOR,,,PF,81,20.7,7.3,3.1,6.1,50.8,0.4,1.6,22,0.7,1.1,62.1,4.5,2,0.8,0.5,0.8,0,0,14.54,326,Pascal Siakam,PF,Toronto Raptors,"$1,544,951.00"
250,Nick Young,GS,,,G,80,17.4,7.3,2.5,6.1,41.2,1.5,4.1,37.7,0.7,0.8,86.2,1.6,0.5,0.5,0.1,0.5,0,0,10.1,194,Nick Young,G,Golden State Warriors,"$5,192,000.00"
251,Tyler Dorsey,ATL,,,G,56,17.4,7.2,2.6,6.8,37.7,1.3,3.6,36.2,0.8,1.1,71.4,2.3,1.4,0.3,0.1,0.7,0,0,10.05,387,Tyler Dorsey,G,Atlanta Hawks,"$1,378,242.00"
252,Tomas Satoransky,WSH,,,SG,73,22.5,7.2,2.8,5.3,52.3,0.6,1.4,46.5,1,1.3,78.1,3.2,3.9,0.7,0.2,1.1,0,0,15.35,259,Tomas Satoransky,SG,Washington Wizards,"$3,000,000.00"
253,Kyle O'Quinn,NY,,,C,77,18,7.1,2.9,5,58.3,0.1,0.2,23.5,1.3,1.6,77.2,6.1,2.1,0.5,1.3,1.3,8,0,20.01,,Kyle O'Quinn,C,New York Knicks,"$4,087,500.00"
253,Markelle Fultz,PHI,,,PG,14,18.1,7.1,3.2,7.9,40.5,0,0.1,0,0.7,1.5,47.6,3.1,3.8,0.9,0.3,1.2,1,1,12.44,138,Markelle Fultz,PG,Philadelphia 76ers,"$8,339,880.00"
255,James Ennis III,MEM,DET,,F,72,22.3,7.1,2.5,5.3,47.4,0.7,2.1,33.3,1.3,1.6,83.6,3.1,1,0.7,0.3,0.8,1,0,11.66,,James Ennis III,F,Memphis Grizzlies,"$1,077,909.00"
256,Mirza Teletovic,MIL,,,PF,10,15.9,7.1,2.5,5.7,43.9,2.1,4.5,46.7,0,0,0,2.3,1,0.4,0.1,0.7,0,0,13.53,113,Mirza Teletovic,PF,Milwaukee Bucks,"$10,500,000.00"
257,Mason Plumlee,DEN,,,C,74,19.5,7.1,3,5,60.1,0,0,0,1.1,2.4,45.8,5.4,1.9,0.7,1.1,1.4,3,0,17,80,Mason Plumlee,C,Denver Nuggets,"$14,041,096.00"
258,Cody Zeller,CHA,,,C,33,19,7.1,2.6,4.7,54.5,0.1,0.1,66.7,1.8,2.6,71.8,5.4,0.9,0.4,0.6,1,1,0,15.96,84,Cody Zeller,C,Charlotte Hornets,"$13,528,090.00"
259,Al Jefferson,IND,,,C,36,13.4,7,3.1,5.8,53.4,0,0.1,0,0.8,1,83.3,4,0.8,0.4,0.6,0.6,1,0,20.23,121,Al Jefferson,C,Indiana Pacers,"$10,000,000.00"
259,Jamil Wilson,LAC,,,SF,15,18.3,7,2.5,5.4,46.9,1.8,4.2,42.9,0.1,0.3,50,2.1,0.7,0.3,0.5,0.5,0,0,11.48,,Jamil Wilson,SF,LA Clippers,"$77,250.00"
261,Bryn Forbes,SA,,,SG,80,19,6.9,2.6,6.2,42.1,1.1,2.9,39,0.6,0.9,66.7,1.4,1,0.4,0,0.5,0,0,9.19,428,Bryn Forbes,SG,San Antonio Spurs,"$1,312,611.00"
262,Jakob Poeltl,TOR,,,C,82,18.6,6.9,3.1,4.7,65.9,0,0,50,0.7,1.2,59.4,4.8,0.7,0.5,1.2,1,4,0,17.55,262,Jakob Poeltl,C,Toronto Raptors,"$2,947,320.00"
263,Bam Adebayo,MIA,,,C,69,19.8,6.9,2.5,4.9,51.2,0,0.1,0,1.9,2.6,72.1,5.5,1.5,0.5,0.6,1,7,0,15.74,261,Bam Adebayo,C,Miami Heat,"$2,955,840.00"
264,Raymond Felton,OKC,,,G,82,16.6,6.9,2.7,6.7,40.7,1,2.8,35.4,0.4,0.5,81.8,1.9,2.5,0.6,0.2,0.9,0,0,13.11,347,Raymond Felton,G,Oklahoma City Thunder,"$1,471,382.00"
265,Tony Snell,MIL,,,SF,75,27.4,6.9,2.5,5.7,43.5,1.4,3.6,40.3,0.5,0.6,79.2,1.9,1.3,0.6,0.4,0.5,0,0,8.49,110,Tony Snell,SF,Milwaukee Bucks,"$10,607,143.00"
266,Shelvin Mack,ORL,,,G,69,19.8,6.9,2.6,6,43,0.7,2,34.5,1,1.4,71.1,2.4,3.9,0.8,0.1,1.3,1,0,13.35,177,Shelvin Mack,G,Orlando Magic,"$6,000,000.00"
267,David West,GS,,,F,73,13.7,6.8,3,5.2,57.1,0,0.1,37.5,0.8,1.1,75.9,3.3,1.9,0.6,1,1.1,0,0,21.01,364,David West,F,Golden State Warriors,"$1,471,382.00"
268,Nemanja Bjelica,MIN,,,PF,67,20.5,6.8,2.6,5.5,46.1,1.1,2.7,41.5,0.5,0.7,80,4.1,1.3,0.7,0.2,0.8,1,0,12.62,223,Nemanja Bjelica,PF,Minnesota Timberwolves,"$3,949,999.00"
269,Joe Johnson,SAC,UTAH,HOU,G,55,21.9,6.8,2.7,6.5,40.6,0.7,2.6,27.6,0.7,0.8,88.9,3.1,1.5,0.3,0.1,0.9,0,0,8.12,571,Joe Johnson,G,Houston Rockets,"$473,835.00"
270,Kosta Koufos,SAC,,,C,71,19.6,6.7,3.1,5.5,57.1,0,0,0,0.5,1,44.6,6.6,1.2,0.7,0.5,0.7,6,0,17.56,137,Kosta Koufos,C,Sacramento Kings,"$8,393,000.00"
271,Luke Kornet,NY,,,F,20,16.4,6.7,2.5,6.3,39.2,1.4,4,35.4,0.4,0.6,72.7,3.2,1.3,0.3,0.8,0.6,1,0,13.59,,Luke Kornet,F,New York Knicks,"$77,250.00"
272,Malik Monk,CHA,,,SG,63,13.5,6.7,2.4,6.7,36,1.3,3.9,34.2,0.5,0.6,84.2,1,1.4,0.3,0.1,0.8,0,0,10.32,238,Malik Monk,SG,Charlotte Hornets,"$3,447,480.00"
273,Tyler Zeller,MIL,BKN,,C,66,16.8,6.7,2.8,5.1,56,0.2,0.4,35.7,0.9,1.2,72.2,4.6,0.7,0.2,0.5,0.7,0,0,16.01,304,Tyler Zeller,C,Milwaukee Bucks,"$1,933,941.00"
274,Aaron Harrison,DAL,,,G,9,25.9,6.7,2.1,7.7,27.5,1,4.8,20.9,1.4,1.9,76.5,2.7,1.2,1,0.2,0.3,0,0,5.15,584,Aaron Harrison,G,Dallas Mavericks,"$91,442.00"
275,Justin Jackson,SAC,,,F,68,22.1,6.7,2.7,6.2,44.2,0.8,2.7,30.8,0.4,0.5,72.2,2.8,1.1,0.4,0.2,0.6,0,0,9.25,283,Justin Jackson,F,Sacramento Kings,"$2,365,560.00"
276,Isaiah Taylor,ATL,,,G,67,17.4,6.6,2.4,5.8,41.8,0.3,1.2,25,1.5,2.1,70.2,1.4,3.1,0.5,0.1,1.3,0,0,10.94,327,Isaiah Taylor,G,Atlanta Hawks,"$1,544,951.00"
277,Danuel House Jr.,PHX,,,SF,23,17.5,6.6,2.4,5.6,43.4,0.7,2.5,25.9,1.1,1.3,80.6,3.3,1.1,0.3,0.3,0.5,0,0,12.44,,Danuel House Jr.,SF,Phoenix Suns,"$77,250.00"
277,Shaquille Harrison,PHX,,,G,23,16.7,6.6,2.6,5.4,47.6,0.3,1.1,23.1,1.2,1.7,73.7,2.7,2.4,1.1,0.3,1,1,0,15.67,579,Shaquille Harrison,G,Phoenix Suns,"$175,000.00"
279,Jordan Crawford,NO,,,G,5,10.6,6.6,2.4,5.4,44.4,1.6,2.8,57.1,0.2,0.2,100,0.8,2.6,0.2,0.2,1,0,0,19.18,588,Jordan Crawford,G,New Orleans Pelicans,"$58,190.00"
280,Nene ,HOU,,,C,52,14.6,6.5,2.6,4.6,56.9,0,0,0,1.3,2.1,63.6,3.4,0.9,0.5,0.3,0.7,0,0,16.47,,Nene Hilario,C,Houston Rockets,"$3,477,600.00"
281,Maurice Harkless,POR,,,SF,59,21.4,6.5,2.5,5,49.5,0.8,2,41.5,0.7,1,71.2,2.7,0.9,0.8,0.7,0.7,0,0,12.59,116,Maurice Harkless,SF,Portland Trail Blazers,"$10,162,922.00"
282,Tyson Chandler,PHX,,,C,46,25,6.5,2.6,4.1,64.7,0,0,0,1.3,2,62.4,9.1,1.2,0.3,0.6,1.3,4,0,14.26,86,Tyson Chandler,C,Phoenix Suns,"$13,000,000.00"
283,Richaun Holmes,PHI,,,C,48,15.5,6.5,2.8,5,56,0.1,0.6,12.9,0.8,1.2,66.1,4.4,1.3,0.4,0.6,0.5,1,0,17.47,317,Richaun Holmes,C,Philadelphia 76ers,"$1,600,520.00"
284,Dragan Bender,PHX,,,F,82,25.2,6.5,2.3,5.9,38.6,1.4,3.9,36.6,0.5,0.6,76.5,4.4,1.6,0.3,0.6,1.4,3,0,7.11,209,Dragan Bender,F,Phoenix Suns,"$4,468,800.00"
285,Josh Gray,PHX,,,G,5,17.2,6.4,2.2,8.2,26.8,0.6,2.6,23.1,1.4,2.2,63.6,2,2.4,1.6,0.4,1.4,0,0,7.28,,Josh Gray,G,Phoenix Suns,"55,296"
286,Sean Kilpatrick,MIL,CHI,BKN,G,52,12.3,6.3,2.1,5.7,37.4,0.9,2.8,31.9,1.2,1.4,88.9,1.7,0.9,0.3,0.1,0.7,0,0,0,,Sean Kilpatrick,G,LA Clippers,"$172,236.00"
287,Troy Williams,NY,HOU,,F,21,14.6,6.3,2.4,5.2,46.8,0.5,1.8,28.9,1,1.4,66.7,3,0.8,1,0.2,0.9,0,0,15.18,329,Troy Williams,F,New York Knicks,"$1,544,951.00"
288,Jodie Meeks,WSH,,,G,77,14.5,6.3,2,5.1,39.9,0.9,2.7,34.3,1.3,1.5,86.3,1.6,0.9,0.4,0.1,0.5,0,0,12.44,236,Jodie Meeks,G,Washington Wizards,"$3,454,500.00"
289,Trevor Booker,IND,BKN,PHI,F,68,17,6.3,2.6,5,51.6,0.1,0.5,24.2,1,1.4,71,4.7,1.2,0.4,0.3,0.9,4,0,14.91,,Trevor Booker,F,Philadelphia 76ers,"$9,125,000.00"
290,T.J. McConnell,PHI,,,PG,76,22.4,6.3,2.8,5.5,49.9,0.4,0.8,43.5,0.4,0.5,79.5,3,4,1.2,0.2,1.5,2,1,12.51,318,T.J. McConnell,PG,Philadelphia 76ers,"$1,600,520.00"
291,Jahlil Okafor,BKN,PHI,,C,28,12.6,6.3,2.8,4.9,55.8,0,0.1,25,0.8,1,72.4,3,0.4,0.1,0.6,0.8,0,0,15.43,,Jahlil Okafor,C,Brooklyn Nets,"$1,467,493.00"
292,Malcolm Delaney,ATL,,,G,54,18.8,6.3,2,5.3,38.2,0.9,2.3,37.1,1.4,1.7,80.4,1.9,3,0.6,0.1,1.2,0,0,10.67,,Malcolm Delaney,G,Atlanta Hawks,"$2,500,000.00"
293,Isaiah Whitehead,BKN,,,G,16,11.3,6.3,2.5,5.4,46.5,0.4,1.1,38.9,0.8,1.2,68.4,1.6,1.3,0.5,0.1,1.5,0,0,11.57,426,Isaiah Whitehead,G,Brooklyn Nets,"$1,312,611.00"
294,Justin Anderson,PHI,,,F,38,13.7,6.2,2.3,5.3,43.1,0.9,2.7,33,0.7,1,73.7,2.4,0.7,0.4,0.2,0.4,0,0,13.06,274,Justin Anderson,F,Philadelphia 76ers,"$2,516,048.00"
295,Langston Galloway,DET,,,SG,58,14.9,6.2,2.2,5.9,37.1,1.3,3.8,34.4,0.6,0.7,80.5,1.6,1,0.6,0.1,0.3,0,0,12.27,162,Langston Galloway,SG,Detroit Pistons,"$7,000,000.00"
296,Kobi Simmons,MEM,,,G,32,20.1,6.1,2.5,5.9,42.3,0.3,1.2,28.2,0.8,0.8,100,1.6,2.1,0.6,0.2,1.4,0,0,7.73,,Kobi Simmons,G,Memphis Grizzlies,"$77,250.00"
297,P.J. Tucker,HOU,,,PF,82,27.8,6.1,2.1,5.4,39,1.4,3.8,37.1,0.5,0.7,71.7,5.6,0.9,1,0.3,0.9,3,0,8.36,146,P.J. Tucker,PF,Houston Rockets,"$7,590,035.00"
298,Boban Marjanovic,LAC,DET,,C,39,8.7,6,2,3.8,53.4,0,0,0,2,2.5,79.4,3.7,0.6,0.3,0.3,0.9,1,0,25.98,164,Boban Marjanovic,C,LA Clippers,"$7,000,000.00"
299,Andre Iguodala,GS,,,F,64,25.4,6,2.3,5,46.3,0.5,1.8,28.2,0.9,1.4,63.2,3.8,3.3,0.8,0.6,1,0,0,11.22,72,Andre Iguodala,F,Golden State Warriors,"$14,814,815.00"
299,Rodney Purvis,ORL,,,G,16,18.1,6,2.2,6.7,32.7,0.8,3.3,25,0.8,0.9,86.7,1.7,1.1,0.2,0.2,0.6,0,0,4.56,393,Rodney Purvis,G,Orlando Magic,"$1,378,242.00"
301,Aron Baynes,BOS,,,C,81,18.3,6,2.6,5.5,47.1,0,0.3,14.3,0.7,1,75.6,5.4,1.1,0.3,0.6,1,4,0,12.09,,Aron Baynes,C,Boston Celtics,"$4,328,000.00"
302,Gorgui Dieng,MIN,,,C,79,16.9,5.9,2.4,4.9,47.9,0.2,0.8,31.1,1,1.3,77.5,4.6,0.9,0.6,0.5,0.7,2,0,14.69,78,Gorgui Dieng,C,Minnesota Timberwolves,"$14,112,360.00"
303,Frank Ntilikina,NY,,,PG,78,21.9,5.9,2.3,6.4,36.4,0.6,2,31.8,0.6,0.9,72.1,2.3,3.2,0.8,0.2,1.7,1,0,7.11,218,Frank Ntilikina,PG,New York Knicks,"$4,155,720.00"
304,Davis Bertans,SA,,,SF,77,14.1,5.9,2.1,4.8,44,1.2,3.3,37.3,0.5,0.6,81.6,2,1,0.3,0.4,0.5,0,0,14.13,430,Davis Bertans,SF,San Antonio Spurs,"$1,312,611.00"
305,OG Anunoby,TOR,,,SF,74,20,5.9,2.2,4.7,47.1,1,2.7,37.1,0.5,0.8,62.9,2.5,0.7,0.7,0.2,0.6,0,0,10,299,OG Anunoby,SF,Toronto Raptors,"$2,034,120.00"
306,Kenneth Faried,DEN,,,F,32,14.4,5.9,2.4,4.6,51.4,0,0,0,1.1,1.6,70.6,4.8,0.6,0.4,0.4,0.7,3,0,17.48,88,Kenneth Faried,F,Denver Nuggets,"$12,921,348.00"
307,Quincy Acy,BKN,,,F,70,19.4,5.9,1.9,5.2,35.6,1.5,4.2,34.9,0.7,0.9,81.7,3.7,0.8,0.5,0.4,0.9,0,0,8.23,,Quincy Acy,F,Brooklyn Nets,"$1,709,538.00"
308,Dorian Finney-Smith,DAL,,,PF,21,21.3,5.9,2.2,5.8,38,1,3.2,29.9,0.5,0.7,73.3,3.6,1.2,0.5,0.2,1,1,0,7.67,429,Dorian Finney-Smith,PF,Dallas Mavericks,"$1,312,611.00"
309,Deyonta Davis,MEM,,,F,62,15.2,5.8,2.6,4.3,60.8,0,0,0,0.6,0.9,66.7,4,0.6,0.2,0.6,0.5,1,0,16.69,421,Deyonta Davis,F,Memphis Grizzlies,"$1,312,611.00"
310,Xavier Rathan-Mayes,MEM,,,SG,5,23.6,5.8,2.4,8.4,28.6,0.2,2.8,7.1,0.8,1.8,44.4,1,3.6,1.2,0.6,2.2,0,0,0.92,501,Xavier Rathan-Mayes,SG,Memphis Grizzlies,"$815,615.00"
311,Jonas Jerebko,UTAH,,,F,74,15.3,5.8,2.1,4.6,46.6,0.9,2.1,41.4,0.6,0.8,80.7,3.3,0.6,0.3,0.2,0.4,0,0,13.25,222,Jonas Jerebko,F,Utah Jazz,"$4,000,000.00"
312,Tristan Thompson,CLE,,,C,53,20.2,5.8,2.5,4.4,56.2,0,0,0,0.8,1.5,54.4,6.6,0.6,0.3,0.3,0.7,3,0,13.66,56,Tristan Thompson,C,Cleveland Cavaliers,"$17,469,565.00"
313,Timothe Luwawu-Cabarrot,PHI,,,SG,52,15.5,5.8,1.9,5.1,37.5,1,3,33.5,0.9,1.1,79.3,1.4,1,0.2,0.1,0.7,0,0,7.08,385,Timothe Luwawu-Cabarrot,SG,Philadelphia 76ers,"$1,386,600.00"
314,Jack Cooley,SAC,,,F,7,12.4,5.7,1.9,3.9,48.1,0,0,0,2,2.7,73.7,4.3,0.9,0.1,0,0.4,0,0,19.75,,Jack Cooley,F,Sacramento Kings,"$77,250.00"
315,Dante Cunningham,NO,BKN,,F,73,21.4,5.7,2.2,5,45.1,0.8,2.3,34.5,0.4,0.7,59.6,4.1,0.7,0.5,0.4,0.5,1,0,10,,Dante Cunningham,F,New Orleans Pelicans,"$1,481,356.00"
316,Bismack Biyombo,ORL,,,C,82,18.2,5.7,2.2,4.3,52,0,0,0,1.2,1.9,65,5.7,0.8,0.3,1.2,1,7,0,14.15,61,Bismack Biyombo,C,Orlando Magic,"$17,000,000.00"
317,Jameel Warney,DAL,,,PF,3,9,5.7,2.3,4,58.3,0,0,0,1,1.7,60,3,0,0,0,0.3,0,0,22.63,562,Jameel Warney,PF,Dallas Mavericks,"$543,471.00"
318,Omri Casspi,GS,,,F,53,14,5.7,2.3,3.9,58,0.2,0.4,45.5,0.9,1.3,72.5,3.8,1,0.3,0.4,0.7,3,0,15.56,344,Omri Casspi,F,Golden State Warriors,"$1,471,382.00"
319,Cristiano Felicio,CHI,,,PF,55,17.8,5.6,2.3,3.9,59.1,0,0,0,1,1.5,66.7,4.2,1,0.3,0.2,1,3,0,12.53,134,Cristiano Felicio,PF,Chicago Bulls,"$8,470,980.00"
320,Ivan Rabb,MEM,,,PF,36,14.3,5.6,2.4,4.2,56.6,0,0,0,0.8,1,80.6,4.4,0.9,0.3,0.4,1,3,0,16.64,480,Ivan Rabb,PF,Memphis Grizzlies,"$950,000.00"
321,Shaun Livingston,GS,,,G,71,15.9,5.5,2.4,4.8,50.1,0,0.1,0,0.7,0.9,82,1.8,2,0.5,0.3,0.8,0,0,11.64,145,Shaun Livingston,G,Golden State Warriors,"$7,692,308.00"
322,C.J. Williams,LAC,,,G,38,18.6,5.5,2.3,5.2,44.2,0.6,2.1,28.2,0.3,0.4,81.3,1.5,1.1,0.8,0.3,0.5,0,0,9.56,573,C.J. Williams,G,LA Clippers,"$375,000.00"
322,Omari Johnson,MEM,,,F,4,18.8,5.5,2.3,5.3,42.9,1,3,33.3,0,0,0,2.8,1.8,0.5,0,0.8,0,0,10.54,,Omari Johnson,F,Memphis Grizzlies,"$27,648.00"
322,Norman Powell,TOR,,,SF,70,15.2,5.5,2.1,5.3,40.1,0.8,2.7,28.5,0.5,0.6,82.1,1.7,1.3,0.5,0.2,0.9,0,0,8.57,126,Norman Powell,SF,Toronto Raptors,"$9,367,200.00"
325,Wesley Johnson,LAC,,,F,74,20.1,5.4,2,5,40.8,0.8,2.4,33.9,0.6,0.8,74.1,2.9,0.8,1,0.8,0.7,1,0,9.81,182,Wesley Johnson,F,LA Clippers,"$5,882,260.00"
326,Wade Baldwin IV,POR,,,G,7,11.4,5.4,2,3,66.7,0.6,0.7,80,0.9,1.4,60,1.1,0.7,0.3,0.1,0.6,0,0,16.59,576,Wade Baldwin IV,G,Portland Trail Blazers,"$229,892.00"
327,Zaza Pachulia,GS,,,C,69,14.1,5.4,2.2,3.8,56.4,0,0,0,1.1,1.3,80.6,4.7,1.6,0.6,0.2,1,2,0,17,234,Zaza Pachulia,C,Golden State Warriors,"$3,477,600.00"
328,Vince Carter,SAC,,,G,58,17.7,5.4,2,4.9,40.3,1,2.8,34.5,0.5,0.6,75.7,2.6,1.2,0.7,0.4,0.6,0,0,10.8,142,Vince Carter,G,Sacramento Kings,"$8,000,000.00"
329,Pat Connaughton,POR,,,SG,82,18.1,5.4,2,4.8,42.3,0.9,2.6,35.2,0.5,0.5,84.1,2,1.1,0.3,0.3,0.5,0,0,9.35,356,Pat Connaughton,SG,Portland Trail Blazers,"$1,471,382.00"
330,Jon Leuer,DET,,,F,8,17,5.4,1.9,4.5,41.7,0,0.4,0,1.6,1.9,86.7,4,0.6,0.1,0.4,0.9,0,0,8.98,117,Jon Leuer,F,Detroit Pistons,"$10,002,681.00"
331,Jonathan Isaac,ORL,,,PF,27,19.8,5.4,2,5.4,37.9,0.6,1.7,34.8,0.7,0.9,76,3.7,0.7,1.2,1.1,1,0,0,9.85,201,Jonathan Isaac,PF,Orlando Magic,"$4,969,080.00"
332,Maxi Kleber,DAL,,,PF,72,16.8,5.4,2.1,4.3,48.9,0.6,1.8,31.3,0.6,0.8,74.6,3.3,0.7,0.4,0.7,0.4,1,0,13.45,526,Maxi Kleber,PF,Dallas Mavericks,"$815,615.00"
333,Myke Henry,MEM,,,F,20,18.9,5.4,2.1,5.5,37.6,1,2.9,32.8,0.3,0.5,60,1.9,1.1,1.6,0.3,1,0,0,9.74,,Myke Henry,F,Memphis Grizzlies,"$77,250.00"
334,Ed Davis,POR,,,C,78,18.9,5.3,2.2,3.7,58.2,0,0,0,0.9,1.4,66.7,7.4,0.5,0.4,0.7,0.8,6,0,15.55,171,Ed Davis,C,Portland Trail Blazers,"$6,352,531.00"
335,Corey Brewer,LAL,OKC,,F,72,16.8,5.3,2,4.4,44.9,0.4,1.5,28.2,0.9,1.3,72.2,2.1,0.9,1.1,0.2,0.7,0,0,11.19,147,Corey Brewer,F,Oklahoma City Thunder,"$7,579,366.00"
336,Daniel Theis,BOS,,,C,63,14.8,5.3,2,3.7,54.1,0.3,0.9,31,1,1.3,75.3,4.3,0.9,0.5,0.8,0.9,2,0,16.16,529,Daniel Theis,C,Boston Celtics,"$815,615.00"
337,DeAndre' Bembry,ATL,,,SG,26,17.5,5.2,2,4.9,41.4,0.4,1.2,36.7,0.7,1.3,57.6,2.8,1.9,0.8,0.5,1.8,0,0,7.69,316,DeAndre' Bembry,SG,Atlanta Hawks,"$1,634,640.00"
