RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
228,Jason Thompson,SAC,,,PF,82,24.5,7.1,3.1,6,50.6,0,0,0,1,1.8,57.9,6.4,0.6,0.4,0.7,1.2,8,0,11.14,110,Jason Thompson,PF,Sacramento Kings,"$5,643,750 "
229,Mike Miller,MEM,,,SG,82,20.8,7.1,2.6,5.4,48.1,1.3,2.8,45.9,0.6,0.7,82.1,2.5,1.6,0.3,0.1,0.9,0,0,12.5,343,Mike Miller,SG,Memphis Grizzlies,"$884,293 "
230,Pero Antic,ATL,,,PF,50,18.5,7,2.5,5.9,41.8,1.1,3.4,32.7,1,1.3,75.8,4.2,1.2,0.4,0.2,1.1,3,0,11.74,293,Pero Antic,PF,Atlanta Hawks,"$1,200,000 "
231,JaVale McGee,DEN,,,C,5,16,7,3.4,7.6,44.7,0,0,0,0.2,0.2,100,3.4,0.4,0.2,1.4,1.6,0,0,10.15,52,JaVale McGee,C,Denver Nuggets,"$10,750,000 "
232,Chris Douglas-Roberts,CHA,,,SG,49,20.7,6.9,2.3,5.1,44,1,2.7,38.6,1.3,1.7,80.5,2.4,1,0.6,0.3,0.7,0,0,12.19,373,Chris Douglas-Roberts,SG,Charlotte Bobcats,"$660,619 "
233,Jared Dudley,LAC,,,SF,74,23.4,6.9,2.6,6,43.8,1.1,3,36,0.5,0.8,65.5,2.2,1.4,0.6,0.1,0.8,0,0,8.91,145,Jared Dudley,SF,LA Clippers,"$4,250,000 "
234,Omri Casspi,HOU,,,F,71,18.1,6.9,2.4,5.8,42.2,0.9,2.5,34.7,1.2,1.7,68,3.7,1.2,0.6,0.2,1,1,0,12.91,316,Omri Casspi,F,Houston Rockets,"$947,907 "
235,Steve Blake,LAL,GS,,PG,55,27.2,6.9,2.4,6.4,37.7,1.4,3.8,37.6,0.6,0.8,76.7,2.9,5.6,1,0.1,1.9,3,1,11.01,153,Steve Blake,PG,Golden State Warriors,"$4,000,000 "
236,Jeff Adrien,MIL,CHA,,SF,53,18.1,6.8,2.7,5.2,52,0,0,0,1.4,2.2,63.9,5.8,0.7,0.5,0.7,0.7,4,0,17.49,321,Jeff Adrien,SF,Milwaukee Bucks,"$916,099 "
237,Trevor Booker,WSH,,,F,72,21.6,6.8,3.1,5.6,55.1,0,0,0,0.7,1.1,61.8,5.3,0.9,0.6,0.6,0.8,5,0,15.02,222,Trevor Booker,F,Washington Wizards,"$2,350,820 "
238,Giannis Antetokounmpo,MIL,,,PF,77,24.6,6.8,2.2,5.4,41.4,0.5,1.5,34.7,1.8,2.6,68.3,4.4,1.9,0.8,0.8,1.6,2,0,10.82,250,Giannis Antetokounmpo,PF,Milwaukee Bucks,"$1,792,560 "
239,Steve Nash,LAL,,,PG,15,20.9,6.8,2.4,6.3,38.3,0.5,1.6,33.3,1.5,1.6,91.7,1.9,5.7,0.5,0.1,2.1,1,0,12.26,62,Steve Nash,PG,Los Angeles Lakers,"$9,300,500 "
240,Jordan Hamilton,DEN,HOU,,SG,60,17,6.7,2.5,6.3,39.1,1.2,3.3,35.4,0.7,0.9,78.4,3.2,0.9,0.7,0.3,0.8,0,0,12.75,295,Jordan Hamilton,SG,Houston Rockets,"$1,169,880 "
241,Iman Shumpert,NY,,,G,74,26.5,6.7,2.5,6.5,37.8,1,3.1,33.3,0.7,1,74.6,4.2,1.7,1.2,0.2,1.1,0,0,9.66,254,Iman Shumpert,G,New York Knicks,"$1,703,760 "
242,Chase Budinger,MIN,,,SF,41,18.3,6.7,2.4,6.2,39.4,1,2.9,35,0.8,1,82.1,2.5,0.8,0.5,0,0.6,0,0,9.73,127,Chase Budinger,SF,Minnesota Timberwolves,"$5,000,000 "
243,Chris Andersen,MIA,,,PF,72,19.4,6.6,2.5,3.8,64.4,0,0.2,25,1.7,2.3,71,5.3,0.3,0.4,1.3,0.7,1,0,18.56,278,Chris Andersen,PF,Miami Heat,"$1,399,507 "
244,Al Harrington,WSH,,,PF,34,15,6.6,2.4,6.1,39.6,1,2.9,34,0.8,1,77.1,2.4,0.8,0.4,0,1,0,0,9.75,,Al Harrington,PF,Washington Wizards,"1,399,507"
245,Samuel Dalembert,DAL,,,C,80,20.2,6.6,2.7,4.7,56.8,0,0,0,1.3,1.7,73.7,6.8,0.5,0.5,1.2,1.1,5,0,16.88,162,Samuel Dalembert,C,Dallas Mavericks,"$3,700,748 "
246,C.J. Watson,IND,,,PG,63,18.9,6.6,2.3,5.3,43.7,0.8,2.3,36.6,1.1,1.4,78.4,1.6,1.7,1,0.1,1,0,0,13.08,238,C.J. Watson,PG,Indiana Pacers,"$2,016,000 "
247,Kevin Garnett,BKN,,,PF,54,20.5,6.5,2.9,6.6,44.1,0,0.1,0,0.7,0.9,80.9,6.6,1.5,0.8,0.7,1.3,3,0,13.35,38,Kevin Garnett,PF,Brooklyn Nets,"$12,433,735 "
248,Marreese Speights,GS,,,F,79,12.4,6.4,2.5,5.6,44.1,0.1,0.4,25.8,1.4,1.7,82.1,3.7,0.4,0.1,0.4,0.8,1,0,15.22,167,Marreese Speights,F,Golden State Warriors,"$3,500,000 "
249,Norris Cole,MIA,,,F,82,24.6,6.4,2.5,6.1,41.4,0.7,2.1,34.5,0.6,0.8,77.9,2,3,0.9,0.1,1.5,0,0,8.8,299,Norris Cole,F,Miami Heat,"$1,129,200 "
250,Kosta Koufos,MEM,,,C,80,16.9,6.4,2.8,5.7,49.5,0,0,0,0.8,1.2,64.5,5.2,0.5,0.4,0.9,0.8,4,0,16.54,196,Kosta Koufos,C,Memphis Grizzlies,"$3,000,000 "
251,DeJuan Blair,DAL,,,C,78,15.6,6.4,2.7,5,53.4,0,0,0,1,1.6,63.6,4.7,0.9,0.8,0.3,1,2,0,17.33,332,DeJuan Blair,C,Dallas Mavericks,"$884,293 "
252,Dante Cunningham,MIN,,,F,81,20.2,6.3,2.9,6.3,46.5,0,0.1,0,0.5,0.8,56.7,4.1,1,0.8,0.7,0.5,2,0,12.67,231,Dante Cunningham,F,Minnesota Timberwolves,"$2,180,000 "
253,E'Twaun Moore,ORL,,,G,79,19.1,6.3,2.5,5.8,42.8,0.7,2,35.4,0.7,0.9,76.5,1.7,1.4,0.8,0.2,0.7,0,0,11.18,333,E'Twaun Moore,G,Orlando Magic,"$884,293 "
254,Luke Babbitt,NO,,,F,27,17.5,6.3,2.2,5.7,39,1.3,3.5,37.9,0.5,0.7,77.8,3.3,1.1,0.3,0.4,0.6,0,0,12.1,406,Luke Babbitt,F,New Orleans Pelicans,"$387,995 "
255,Thabo Sefolosha,OKC,,,F,61,26,6.3,2.3,5.6,41.5,0.8,2.5,31.6,0.9,1.1,76.8,3.6,1.5,1.3,0.3,0.9,0,0,10.42,155,Thabo Sefolosha,F,Oklahoma City Thunder,"$3,900,000 "
256,Quincy Pondexter,MEM,,,F,15,18,6.3,2.1,5.3,39.2,0.7,2.3,32.4,1.4,1.7,80.8,1.7,1.3,0.3,0.1,1,0,0,10.37,226,Quincy Pondexter,F,Memphis Grizzlies,"$2,225,479 "
257,Chris Johnson,BOS,,,SG,40,19.7,6.3,2.1,5.4,39.7,1.1,3.2,33.9,0.9,1.1,86,2.4,0.8,0.7,0.1,0.6,0,0,10.8,407,Chris Johnson,SG,Boston Celtics,"$320,189 "
258,Draymond Green,GS,,,PF,82,21.9,6.2,2.3,5.6,40.7,0.7,2,33.3,1,1.5,66.7,5,1.9,1.2,0.9,1.1,4,0,12.73,349,Draymond Green,PF,Golden State Warriors,"$875,500 "
259,Ray McCallum,SAC,,,PG,45,19.9,6.2,2.5,6.7,37.7,0.5,1.3,37.3,0.7,1,74.4,1.8,2.7,0.5,0.2,0.9,1,0,9.74,382,Ray McCallum,PG,Sacramento Kings,"$524,616 "
260,Kyle O'Quinn,ORL,,,C,69,17.2,6.2,2.7,5.4,50.1,0,0,0,0.8,1.2,68.7,5.3,1.1,0.6,1.3,1.1,2,0,16.52,360,Kyle O'Quinn,C,Orlando Magic,"$788,872 "
261,Jon Leuer,MEM,,,F,49,13.1,6.2,2.5,5,49.2,0.5,1,46.9,0.8,1,78.7,3.2,0.4,0.4,0.3,0.6,1,0,17.65,322,Jon Leuer,F,Memphis Grizzlies,"$900,000 "
262,Anthony Tolliver,CHA,,,PF,64,20.3,6.1,2,4.8,42,1.6,3.9,41.3,0.5,0.6,80.5,2.6,0.7,0.3,0.2,0.4,0,0,11.01,347,Anthony Tolliver,PF,Charlotte Bobcats,"$884,293 "
263,Jeremy Evans,UTAH,,,F,66,18.3,6.1,2.7,5,52.7,0,0,0,0.8,1.1,68,4.7,0.7,0.6,0.7,0.6,3,0,16.27,256,Jeremy Evans,F,Utah Jazz,"$1,660,257 "
264,Elliot Williams,PHI,,,SG,67,17.3,6,2.1,5,41.5,0.6,1.9,29.6,1.3,1.8,73.1,1.9,1.1,0.5,0,1,0,0,8.71,351,Elliot Williams,SG,Philadelphia 76ers,"$797,545 "
265,Kent Bazemore,LAL,GS,,SF,67,13.6,6,2.2,5.1,42.9,0.6,1.9,33.6,1,1.6,60.5,1.7,1.4,0.6,0.2,1.2,0,0,11.28,364,Kent Bazemore,SF,Los Angeles Lakers,"$788,872 "
266,Chris Wright,MIL,,,SF,8,15.8,6,2.6,4.4,60,0,0.1,0,0.8,1.9,40,2.5,0.6,0.9,0.6,0.6,0,0,16.56,433,Chris Wright,SF,Milwaukee Bucks,"$9,281 "
267,Hollis Thompson,PHI,,,F,77,22.6,6,2.2,4.8,46,0.9,2.2,40.1,0.7,0.9,71.2,3.2,0.9,0.7,0.2,0.8,0,0,9.5,403,Hollis Thompson,F,Philadelphia 76ers,"$473,604 "
268,Cody Zeller,CHA,,,C,82,17.3,6,2.1,4.9,42.6,0,0,0,1.8,2.4,73,4.3,1.1,0.5,0.5,1.1,1,0,13.12,157,Cody Zeller,C,Charlotte Bobcats,"$3,857,040 "
269,Tayshaun Prince,MEM,,,SF,76,25.6,6,2.6,6.5,40.7,0.3,0.9,29,0.4,0.8,56.7,3.1,1.6,0.5,0.3,0.5,0,0,8.18,89,Tayshaun Prince,SF,Memphis Grizzlies,"$7,235,955 "
270,Darrell Arthur,DEN,,,F,68,17.1,5.9,2.4,6,39.5,0.4,0.9,37.5,0.8,0.9,85.5,3.1,0.9,0.6,0.7,0.9,0,0,9.41,179,Darrell Arthur,F,Denver Nuggets,"$3,231,683 "
271,Kentavious Caldwell-Pope,DET,,,SG,80,19.8,5.9,2.3,5.8,39.6,0.7,2.3,31.9,0.6,0.8,77,2,0.7,0.9,0.2,0.4,0,0,9.46,210,Kentavious Caldwell-Pope,SG,Detroit Pistons,"$2,653,080 "
272,Alexis Ajinca,NO,,,C,56,17,5.9,2.4,4.4,54.6,0,0,0,1,1.2,83.6,4.9,0.7,0.4,0.8,1.1,3,0,14.62,375,Alexis Ajinca,C,New Orleans Pelicans,"$635,880 "
273,Omer Asik,HOU,,,C,48,20.2,5.8,2.1,4,53.2,0,0,0,1.6,2.6,61.9,7.9,0.5,0.3,0.8,1.2,6,0,14.05,71,Omer Asik,C,Houston Rockets,"$8,374,646 "
274,Elton Brand,ATL,,,PF,73,19.4,5.7,2.5,4.5,53.9,0,0,0,0.8,1.3,64.9,4.9,1,0.5,1.2,0.8,3,0,14.05,151,Elton Brand,PF,Atlanta Hawks,"$4,000,000 "
275,Francisco Garcia,HOU,,,SG,55,19.7,5.7,2.1,5.3,40.1,1.3,3.5,35.8,0.2,0.3,52.6,2.2,1.1,0.5,0.6,0.5,0,0,9.37,287,Francisco Garcia,SG,Houston Rockets,"$1,265,977 "
276,Andrew Nicholson,ORL,,,F,76,15.4,5.7,2.4,5.5,42.9,0.4,1.2,31.5,0.6,0.8,82.5,3.4,0.3,0.2,0.3,0.7,3,0,9.9,270,Andrew Nicholson,F,Orlando Magic,"$1,482,000 "
277,Tyler Zeller,CLE,,,C,70,15,5.7,2.2,4.1,53.8,0,0,0,1.2,1.7,71.9,4,0.5,0.3,0.5,0.9,3,0,15.43,257,Tyler Zeller,C,Cleveland Cavaliers,"$1,633,440 "
278,Ed Davis,MEM,,,C,63,15.2,5.7,2.5,4.6,53.4,0,0,0,0.7,1.4,52.8,4.1,0.4,0.3,0.7,0.6,4,0,15.99,189,Ed Davis,C,Memphis Grizzlies,"$3,153,860 "
279,Shawne Williams,LAL,,,SF,36,20.9,5.6,2,5.3,38,1.2,3.6,32.6,0.4,0.6,70,4.6,0.8,0.5,0.8,0.6,1,0,9.51,,Shawne Williams,SF,Los Angeles Lakers,"65,114"
280,Cartier Martin,ATL,CHI,,PF,59,14.7,5.6,1.9,4.5,42,1,2.6,39.1,0.8,1.1,73.8,1.9,0.6,0.5,0.1,0.6,0,0,11.05,418,Cartier Martin,PF,Chicago Bulls,"$104,034 "
281,Jimmer Fredette,SAC,CHI,,G,49,10.6,5.6,2.2,4.6,47.1,0.8,1.7,47.6,0.4,0.4,90.5,1.1,1.3,0.3,0.1,1,0,0,15.88,413,Jimmer Fredette,G,Chicago Bulls,"$239,279 "
282,Donatas Motiejunas,HOU,,,F,62,15.4,5.5,2.1,4.8,44.3,0.3,1.4,25,0.9,1.5,60.4,3.6,0.5,0.3,0.3,0.8,3,0,10.76,273,Donatas Motiejunas,F,Houston Rockets,"$1,422,720 "
283,Travis Outlaw,SAC,,,SF,63,16.9,5.4,2.1,5.2,39.9,0.7,1.9,35,0.7,0.8,80.8,2.7,0.8,0.3,0.3,0.4,1,0,10.42,197,Travis Outlaw,SF,Sacramento Kings,"$3,000,000 "
284,Robert Sacre,LAL,,,C,65,16.8,5.4,2.2,4.6,47.7,0,0,0,1,1.4,68.1,3.9,0.8,0.4,0.7,0.7,0,0,12.17,367,Robert Sacre,C,Los Angeles Lakers,"$788,872 "
285,Casper Ware,PHI,,,G,9,12.9,5.3,2,4.7,42.9,0.8,2.3,33.3,0.6,0.7,83.3,1,1.1,0.9,0,0.6,0,0,13.01,,Casper Ware,G,Philadelphia 76ers,"28,834"
286,CJ McCollum,POR,,,SG,38,12.5,5.3,1.9,4.7,41.6,0.8,2.1,37.5,0.6,0.9,67.6,1.3,0.7,0.4,0.1,0.9,0,0,9,225,CJ McCollum,SG,Portland Trail Blazers,"$2,316,720 "
287,Derek Fisher,OKC,,,PG,81,17.6,5.2,1.7,4.5,39.1,1.1,2.8,38.4,0.7,0.9,77.5,1.5,1.4,0.9,0,0.6,0,0,10.09,,Derek Fisher,PG,Oklahoma City Thunder,"1,399,507"
288,Ben Gordon,CHA,,,SG,19,14.7,5.2,1.9,5.7,34.3,0.4,1.5,27.6,0.9,1.1,81,1.4,1.1,0.5,0.1,1.1,0,0,6.48,,Ben Gordon,SG,Charlotte Bobcats,"13,200,000"
289,John Salmons,SAC,TOR,,SF,78,22.1,5.2,1.9,5.3,36.3,0.8,2.1,38.7,0.5,0.7,76.9,2.1,1.9,0.6,0.2,0.7,0,0,7.81,82,John Salmons,SF,Toronto Raptors,"$7,583,000 "
290,Gerald Wallace,BOS,,,SF,58,24.4,5.1,2,4,50.4,0.3,1.1,29.7,0.8,1.7,46.5,3.7,2.5,1.3,0.2,1.7,1,0,10.02,55,Gerald Wallace,SF,Boston Celtics,"$10,105,855 "
291,Dorell Wright,POR,,,SF,68,14.5,5,1.6,4.4,37.4,1,3,34.2,0.8,1,75.4,2.8,0.9,0.3,0.2,0.6,0,0,11.98,199,Dorell Wright,SF,Portland Trail Blazers,"$3,000,000 "
291,Cory Joseph,SA,,,PG,68,13.8,5,1.9,3.9,47.5,0.2,0.6,31.6,1.2,1.4,82.3,1.6,1.7,0.5,0.2,0.6,0,0,14.72,301,Cory Joseph,PG,San Antonio Spurs,"$1,120,920 "
293,Andrei Kirilenko,BKN,,,SF,45,19,5,1.8,3.6,51.2,0,0.1,20,1.4,2.6,51.3,3.2,1.6,0.9,0.4,1.2,1,0,12.48,185,Andrei Kirilenko,SF,Brooklyn Nets,"$3,183,000 "
294,Luke Ridnour,MIL,CHA,,PG,61,18.7,5,2.1,5.4,38.5,0.6,1.8,34.3,0.3,0.4,65.4,1.6,2.9,0.5,0.1,1.1,0,0,9.01,140,Luke Ridnour,PG,Charlotte Bobcats,"$4,420,000 "
295,Willie Green,LAC,,,SG,55,15.8,5,1.9,4.9,37.6,0.7,2.2,33.9,0.5,0.6,82.4,1.4,0.9,0.4,0.2,0.6,0,0,7.13,276,Willie Green,SG,LA Clippers,"$1,399,507 "
296,Quincy Miller,DEN,,,F,52,15.2,4.9,1.8,4.9,36.7,0.6,1.8,31.9,0.8,1.1,70.9,2.8,0.5,0.4,0.6,0.9,1,0,8.62,361,Quincy Miller,F,Denver Nuggets,"$788,872 "
297,Nick Calathes,MEM,,,SG,71,16.5,4.9,2,4.4,45.7,0.3,0.9,31.1,0.6,1,61.1,1.9,2.9,0.9,0.1,1.4,0,0,12.36,386,Nick Calathes,SG,Memphis Grizzlies,"$490,180 "
298,Andre Miller,WSH,DEN,,PG,58,16.9,4.9,1.8,4,45.9,0.2,0.4,52.4,1,1.3,77.9,2.2,3.4,0.6,0.2,1.1,0,0,13.9,125,Andre Miller,PG,Washington Wizards,"$5,000,000 "
299,Beno Udrih,NY,MEM,,PG,41,15.7,4.9,1.9,4.3,43.8,0.5,1,45.2,0.6,0.7,83.3,1.4,2.8,0.6,0.1,1.1,1,0,12.73,341,Beno Udrih,PG,Memphis Grizzlies,"$884,293 "
300,Tyler Hansbrough,TOR,,,PF,64,15.3,4.9,1.5,3.1,47.4,0,0,0,2,2.9,68.1,4.5,0.3,0.4,0.3,0.7,1,0,14.2,183,Tyler Hansbrough,PF,Toronto Raptors,"$3,183,000 "
301,James Jones,MIA,,,SG,20,11.8,4.9,1.6,3.4,45.6,1.4,2.7,51.9,0.4,0.6,63.6,1.2,0.5,0.2,0.2,0.2,0,0,15.47,268,James Jones,SG,Miami Heat,"$1,500,000 "
302,Thomas Robinson,POR,,,F,70,12.5,4.8,2,4.2,48.1,0,0,0,0.8,1.4,56.4,4.4,0.5,0.3,0.3,0.8,1,0,14.15,166,Thomas Robinson,F,Portland Trail Blazers,"$3,526,440 "
303,Ronny Turiaf,MIN,,,C,31,19.5,4.8,2.1,3.5,59.8,0,0,0,0.7,1.6,42,5.6,0.7,0.3,1.6,0.8,0,0,13.84,266,Ronny Turiaf,C,Minnesota Timberwolves,"$1,500,000 "
304,Metta World Peace,NY,,,SF,29,13.4,4.8,1.9,4.9,39.7,0.6,1.9,31.5,0.3,0.6,62.5,2,0.6,0.8,0.3,0.7,0,0,11.71,,Metta World Peace,SF,New York Knicks,"7,325,891"
305,Anthony Randolph,DEN,,,SF,43,12.3,4.8,1.6,4.1,38.6,0.4,1.4,29.5,1.2,1.6,75.4,2.8,0.7,0.6,0.4,0.9,0,0,12.23,251,Anthony Randolph,SF,Denver Nuggets,"$1,750,000 "
306,Gorgui Dieng,MIN,,,C,60,13.6,4.8,1.9,3.8,49.8,0,0,100,1,1.6,63.4,5,0.7,0.5,0.8,0.9,9,0,16.58,283,Gorgui Dieng,C,Minnesota Timberwolves,"$1,352,640 "
307,Earl Clark,CLE,NY,,SF,54,14.2,4.8,1.8,4.8,37.2,0.8,2.3,33.6,0.4,0.6,64.7,2.6,0.3,0.3,0.5,0.6,0,0,9.09,,Earl Clark,SF,Cleveland Cavaliers,"111,518"
308,Matthew Dellavedova,CLE,,,PG,72,17.7,4.7,1.7,4.1,41.2,0.8,2.2,36.8,0.5,0.7,79.2,1.7,2.6,0.5,0.1,0.8,3,0,10.69,398,Matthew Dellavedova,PG,Cleveland Cavaliers,"$490,180 "
309,Kevin Seraphin,WSH,,,C,53,10.9,4.7,2.1,4.2,50.5,0,0,0,0.5,0.6,87.1,2.4,0.3,0.1,0.5,0.8,0,0,12.52,206,Kevin Seraphin,C,Washington Wizards,"$2,761,114 "
310,Jannero Pargo,CHA,,,PG,29,8.3,4.7,1.8,4.1,44.1,0.8,2.1,40,0.3,0.4,72.7,0.7,1.8,0.5,0,0.9,0,0,19,325,Jannero Pargo,PG,Charlotte Bobcats,"$884,293 "
311,Lavoy Allen,IND,PHI,,F,65,16.5,4.7,2.1,4.6,44.7,0,0.2,15.4,0.5,0.8,66,4.8,1.1,0.4,0.5,0.7,3,0,12.52,193,Lavoy Allen,F,Indiana Pacers,"$3,060,000 "
312,Charlie Villanueva,DET,,,PF,20,9,4.6,1.8,4.6,38,0.7,2.8,25,0.4,0.7,57.1,1.7,0.3,0.2,0.3,0.4,0,0,12.78,68,Charlie Villanueva,PF,Detroit Pistons,"$8,580,000 "
313,Isaiah Canaan,HOU,,,G,22,11.5,4.6,1.4,4,35.6,0.8,2.5,32.7,1,1.3,72.4,1.1,1,0.4,0.2,1,0,0,9.57,377,Isaiah Canaan,G,Houston Rockets,"$570,515 "
314,Jae Crowder,DAL,,,PF,78,16.1,4.6,1.7,3.8,43.9,0.6,1.9,33.1,0.6,0.8,75.4,2.5,0.8,0.8,0.3,0.5,0,0,11.89,357,Jae Crowder,PF,Dallas Mavericks,"$788,872 "
315,MarShon Brooks,BOS,LAL,GS,G,35,9,4.5,1.6,3.6,45.6,0.4,0.7,52,0.9,1.3,72.7,1.5,0.7,0.4,0.1,0.7,0,0,15.58,291,MarShon Brooks,G,Los Angeles Lakers,"$1,210,080 "
315,Jason Terry,SAC,BKN,,G,35,16.3,4.5,1.6,4.3,36.2,1.1,2.9,37.9,0.3,0.4,66.7,1.1,1.6,0.4,0,0.8,0,0,7.48,111,Jason Terry,G,Brooklyn Nets,"$5,625,313 "
317,Tony Snell,CHI,,,SF,77,16,4.5,1.7,4.4,38.4,0.7,2.3,32,0.4,0.5,75.6,1.6,0.9,0.4,0.2,0.6,0,0,8.02,275,Tony Snell,SF,Chicago Bulls,"$1,409,040 "
318,Rashard Lewis,MIA,,,PF,60,16.2,4.5,1.6,3.9,41.5,0.8,2.2,34.3,0.4,0.6,78.8,1.8,1,0.9,0.1,0.6,0,0,10.74,277,Rashard Lewis,PF,Miami Heat,"$1,399,507 "
319,Darius Miller,NO,,,SF,45,16.1,4.4,1.6,3.7,44,0.6,1.7,32.5,0.6,0.8,80.6,1.2,1,0.5,0.2,0.5,0,0,9.06,356,Darius Miller,SF,New Orleans Pelicans,"$788,872 "
320,Vitor Faverani,BOS,,,C,37,13.2,4.4,1.7,4,43.5,0.3,1.1,30,0.6,1,64.9,3.5,0.4,0.4,0.7,1.1,1,0,11.08,241,Vitor Faverani,C,Boston Celtics,"$2,000,000 "
321,Gustavo Alfonso Ayon,ATL,,,PF,26,16.5,4.3,2,3.9,51,0,0,0,0.3,0.8,40,4.8,1.1,1,0.4,1.1,1,0,12.93,,Gustavo Alfonso Ayon,PF,Atlanta Hawks,"1,500,000"
322,Kenyon Martin,NY,,,PF,32,19.8,4.3,2,3.8,51.2,0,0,0,0.3,0.6,57.9,4.2,1.6,0.8,0.8,0.8,0,0,12.25,337,Kenyon Martin,PF,New York Knicks,"$884,293 "
323,Carl Landry,SAC,,,PF,18,12.9,4.2,1.7,3.3,51.7,0,0,0,0.8,0.9,82.4,3.2,0.3,0.2,0.1,0.5,0,0,11.23,95,Carl Landry,PF,Sacramento Kings,"$6,500,000 "
324,Jonas Jerebko,DET,,,F,64,11.6,4.2,1.5,3.3,47.1,0.5,1.2,41.9,0.7,0.9,72.9,2.7,0.6,0.3,0.1,0.7,0,0,13.42,137,Jonas Jerebko,F,Detroit Pistons,"$4,500,000 "
325,Byron Mullens,LAC,PHI,,C,45,9.2,4.2,1.6,3.7,44.2,0.7,2,37.1,0.2,0.4,50,2,0.3,0.3,0.2,0.6,0,0,12.81,317,Byron Mullens,C,Philadelphia 76ers,"$947,907 "
325,Mike Harris,UTAH,,,SF,20,11.3,4.2,1.5,3.1,47.5,0,0.1,0,1.3,1.4,96.3,1.7,0.3,0.8,0.4,0.6,0,0,15.31,,Mike Harris,SF,Utah Jazz,"916,099"
327,Anthony Bennett,CLE,,,F,52,12.8,4.2,1.5,4.3,35.6,0.3,1,24.5,0.8,1.3,63.8,3,0.3,0.4,0.2,0.9,2,0,6.95,115,Anthony Bennett,F,Cleveland Cavaliers,"$5,324,280 "
328,Nick Collison,OKC,,,F,81,16.7,4.2,1.7,3,55.6,0,0.2,23.5,0.8,1.1,71,3.6,1.3,0.4,0.3,0.9,0,0,11.84,214,Nick Collison,F,Oklahoma City Thunder,"$2,585,668 "
329,Jorge Gutierrez,BKN,,,G,15,16.3,4.1,1.7,3.6,46.3,0.2,0.8,25,0.6,0.8,75,1.5,2,0.7,0.1,0.9,0,0,8.76,425,Jorge Gutierrez,G,Brooklyn Nets,"$54,785 "
330,Jarvis Varnado,CHI,PHI,,PF,24,14.1,4.1,1.5,2.5,60,0,0,0,1.1,2.2,51.9,2.6,0.5,0.4,1.2,0.4,0,0,13.3,415,Jarvis Varnado,PF,Philadelphia 76ers,"$171,696 "
331,Shane Battier,MIA,,,SF,73,20.1,4.1,1.4,3.8,38.2,1,2.9,34.8,0.2,0.3,65.2,1.9,0.9,0.7,0.5,0.3,0,0,8.7,174,Shane Battier,SF,Miami Heat,"$3,270,000 "
332,Will Barton,POR,,,SF,41,9.4,4,1.6,3.8,41.7,0.2,0.8,30.3,0.6,0.8,81.3,1.8,0.8,0.2,0.2,0.4,2,0,13.6,365,Will Barton,SF,Portland Trail Blazers,"$788,872 "
333,Josh Powell,HOU,,,PF,1,19,4,2,6,33.3,0,0,0,0,0,0,5,0,0,1,1,0,0,2.55,432,Josh Powell,PF,Houston Rockets,"$13,958 "
334,Alonzo Gee,CLE,,,SG,65,15.7,4,1.5,3.6,41.5,0.3,0.9,32.8,0.7,0.9,70.5,2.3,0.7,0.6,0.2,0.7,0,0,8.63,177,Alonzo Gee,SG,Cleveland Cavaliers,"$3,250,000 "
335,Alexey Shved,MIN,,,PG,63,10.5,4,1.2,3.8,32.1,0.5,1.6,29.4,1.1,1.4,75.6,1.3,1.1,0.4,0.3,0.8,0,0,10.27,190,Alexey Shved,PG,Minnesota Timberwolves,"$3,150,000 "
336,Darius Morris,LAC,MEM,PHI,G,27,11.6,4,1.4,3.6,40.6,0.4,1.4,31.6,0.6,1,65.4,1,1.6,0.5,0,1,0,0,9.28,,Darius Morris,G,LA Clippers,"52,017"
336,Reggie Evans,SAC,BKN,,C,54,16.6,4,1.3,2.8,47.3,0,0,0,1.3,2.4,55.4,6.2,0.4,0.7,0.1,1.1,2,0,11.69,255,Reggie Evans,C,Sacramento Kings,"$1,695,635 "
338,Toney Douglas,MIA,GS,,PG,51,13.2,4,1.4,3.7,38.4,0.6,2,30.4,0.5,0.7,73.5,1.7,1.3,0.4,0.1,0.7,0,0,9.2,259,Toney Douglas,PG,Miami Heat,"$1,600,000 "
339,Tyshawn Taylor,NO,BKN,,PG,23,11.7,3.9,1.3,4,34.1,0.1,0.5,25,1,1.3,80,0.7,1.6,0.5,0,1.3,1,0,5.47,,Tyshawn Taylor,PG,New Orleans Pelicans,"788,872"
340,Shabazz Muhammad,MIN,,,F,37,7.8,3.9,1.5,3.4,46,0.1,0.3,27.3,0.7,1.1,65,1.4,0.2,0.2,0,0.4,0,0,13.2,247,Shabazz Muhammad,F,Minnesota Timberwolves,"$1,887,120 "
341,Antawn Jamison,LAC,,,PF,22,11.3,3.8,1.3,4.2,31.5,0.4,1.9,19.5,0.8,1.1,72,2.5,0.3,0.4,0.1,0.3,0,0,7.79,,Antawn Jamison,PF,LA Clippers,"1,399,507"
341,Pablo Prigioni,NY,,,PG,66,19.4,3.8,1.3,2.9,46.1,1,2.1,46.4,0.2,0.2,91.7,2,3.5,1,0,0.9,0,0,13.02,261,Pablo Prigioni,PG,New York Knicks,"$1,591,350 "
