RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
342,Jon Leuer,MEM,,,F,63,13.1,4.5,1.9,4.3,44.3,0.1,0.5,24.1,0.6,0.9,62.7,3.3,0.7,0.3,0.1,0.6,1,0,11.97,356,Jon Leuer,F,Memphis Grizzlies,"$967,500 "
343,Arinze Onuaku,MIN,,,PF,6,11.3,4.5,2,2.3,85.7,0,0,0,0.5,1.3,37.5,3.5,0.7,0.2,0.5,0.3,0,0,22.82,,Arinze Onuaku,PF,Minnesota Timberwolves,"43,226"
344,Alonzo Gee,POR,DEN,,SF,54,12.3,4.5,1.6,3.4,46.8,0.2,0.6,37.1,1,1.4,70.1,1.7,0.5,0.6,0.1,0.6,0,0,13.04,402,Alonzo Gee,SF,Portland Trail Blazers,"$915,243 "
345,Robbie John Hummel,MIN,,,SF,45,16.5,4.4,1.8,3.8,45.9,0.4,1.1,31.4,0.5,0.6,82.8,3,0.6,0.4,0.2,0.4,2,0,9.69,,Robbie John Hummel,SF,Minnesota Timberwolves,"880,000"
346,James Jones,CLE,,,SG,57,11.7,4.4,1.3,3.5,36.8,1.1,3.1,36,0.7,0.8,84.8,1.1,0.4,0.2,0.1,0.2,0,0,11.1,408,James Jones,SG,Cleveland Cavaliers,"$915,243 "
347,Andre Miller,SAC,WSH,,PG,81,15.5,4.4,1.8,3.6,50,0.1,0.4,20.6,0.7,1,75.3,1.9,3.5,0.4,0.1,1.3,1,0,13.37,149,Andre Miller,PG,Sacramento Kings,"$4,650,000 "
348,Jeffery Taylor,CHA,,,SF,29,14.8,4.4,1.6,3.9,39.5,0.4,1.2,30.6,0.9,1.4,63.4,1.8,0.8,0.4,0,0.7,0,0,8.26,363,Jeffery Taylor,SF,Charlotte Hornets,"$915,243 "
349,Nik Stauskas,SAC,,,G,73,15.4,4.4,1.5,4.1,36.5,0.7,2,32.2,0.8,0.9,85.9,1.2,0.9,0.3,0.2,0.5,0,0,7.5,229,Nik Stauskas,G,Sacramento Kings,"$2,745,840 "
350,Festus Ezeli,GS,,,C,46,11,4.4,1.7,3,54.7,0,0,0,1.1,1.7,62.8,3.4,0.2,0.2,0.9,0.7,0,0,16.21,342,Festus Ezeli,C,Golden State Warriors,"$1,112,880 "
351,Ian Mahinmi,IND,,,C,61,18.8,4.3,1.9,3.5,55.2,0,0,0,0.5,1.7,30.4,5.8,0.5,0.5,0.8,1,2,0,10.84,166,Ian Mahinmi,C,Indiana Pacers,"$4,000,000 "
352,Steve Blake,POR,,,PG,81,18.9,4.3,1.5,4,37.3,1,2.7,35.2,0.4,0.5,70.7,1.7,3.6,0.5,0.1,1.3,0,0,9.48,262,Steve Blake,PG,Portland Trail Blazers,"$2,077,000 "
353,Justin Holiday,GS,,,SF,59,11.1,4.3,1.5,4,38.7,0.6,1.8,32.1,0.6,0.8,82.2,1.2,0.8,0.7,0.2,0.5,0,0,12.13,430,Justin Holiday,SF,Golden State Warriors,"$816,482 "
354,Perry Jones,OKC,,,SF,43,14.7,4.3,1.7,4.3,39.7,0.3,1.4,23.3,0.6,0.9,64.9,1.8,0.4,0.4,0.2,0.6,0,0,6.91,339,Perry Jones,SF,Oklahoma City Thunder,"$1,129,200 "
355,Spencer Dinwiddie,DET,,,PG,34,13.4,4.3,1.5,5,30.2,0.4,1.9,18.5,0.9,1,91.2,1.4,3.1,0.6,0.2,1,1,0,10.26,456,Spencer Dinwiddie,PG,Detroit Pistons,"$700,000 "
356,Toney Douglas,NO,,,PG,12,14.8,4.3,1.6,4.3,37.3,0.4,1.5,27.8,0.7,1.1,61.5,1.8,2,0.9,0.3,0.8,0,0,11.26,511,Toney Douglas,PG,New Orleans Pelicans,"$107,676 "
357,Josh McRoberts,MIA,,,PF,17,17.4,4.2,1.6,3.1,52.8,0.5,1.1,42.1,0.5,0.8,61.5,2.6,1.9,0.7,0.2,1.3,0,0,10.22,131,Josh McRoberts,PF,Miami Heat,"$5,305,000 "
358,Kostas Papanikolaou,HOU,,,SF,43,18.5,4.2,1.6,4.6,35,0.7,2.5,29.2,0.3,0.4,72.2,2.7,2,0.7,0.3,1.3,0,0,7.78,146,Kostas Papanikolaou,SF,Houston Rockets,"$4,797,664 "
359,Kendall Marshall,MIL,PHX,,PG,28,14.9,4.2,1.6,3.6,45.5,0.6,1.6,39.1,0.3,0.3,88.9,1,3.1,0.8,0,1.3,0,0,12.45,392,Kendall Marshall,PG,Milwaukee Bucks,"$915,243 "
360,Udonis Haslem,MIA,,,PF,62,16,4.2,1.7,3.9,44.8,0,0.2,20,0.7,1,70.3,4.2,0.7,0.3,0.2,0.7,3,0,10.68,231,Udonis Haslem,PF,Miami Heat,"$2,732,000 "
361,Lorenzo Brown,MIN,,,G,29,18.9,4.2,1.8,4.2,42.6,0.2,1,21.4,0.4,0.7,63.2,2.4,3.1,1,0.2,1,0,0,11.06,497,Lorenzo Brown,G,Minnesota Timberwolves,"$283,367 "
362,Nick Calathes,MEM,,,SG,58,14.4,4.2,1.8,4.3,42.1,0.2,0.7,25.6,0.4,0.8,53.3,1.8,2.5,1.1,0.1,1.1,0,0,12.33,423,Nick Calathes,SG,Memphis Grizzlies,"$816,482 "
363,Nick Collison,OKC,,,F,66,16.7,4.1,1.6,3.8,41.9,0.2,0.9,26.7,0.7,1,69.2,3.8,1.4,0.5,0.4,0.7,0,0,11.23,250,Nick Collison,F,Oklahoma City Thunder,"$2,242,003 "
364,James Michael McAdoo,GS,,,SF,15,9.1,4.1,1.6,2.9,54.5,0,0,0,0.9,1.7,56,2.5,0.1,0.3,0.6,0.4,0,0,17.79,508,James Michael McAdoo,SF,Golden State Warriors,"$167,122 "
365,Pablo Prigioni,NY,HOU,,PG,67,17.9,4.1,1.4,3.4,39.9,0.9,2.5,34.3,0.5,0.6,85.4,1.8,2.6,1.2,0,0.9,0,0,12.26,291,Pablo Prigioni,PG,Houston Rockets,"$1,662,961 "
366,Luke Babbitt,NO,,,F,63,13.2,4.1,1.5,3,47.9,0.9,1.8,51.3,0.2,0.3,68.4,1.8,0.4,0.3,0.2,0.4,0,0,11.15,351,Luke Babbitt,F,New Orleans Pelicans,"$981,084 "
367,Miles Plumlee,MIL,PHX,,C,73,16.4,4,1.9,3.5,53.5,0,0,0,0.3,0.6,47.8,4.4,0.5,0.6,0.9,0.7,1,0,13.44,332,Miles Plumlee,C,Milwaukee Bucks,"$1,169,880 "
368,Shannon Brown,MIA,,,PG,5,17.8,4,1.4,3.8,36.8,0.6,1.4,42.9,0.6,0.8,75,0.2,0.6,0.8,0,0.8,0,0,4.43,393,Shannon Brown,PG,Miami Heat,"$915,243 "
368,Samuel Dalembert,NY,,,C,32,17,4,1.8,4.1,43.8,0,0,0,0.4,0.6,70,5.3,0.9,0.4,1.3,1.2,1,0,11.82,163,Samuel Dalembert,C,New York Knicks,"$4,051,527 "
368,Luke Ridnour,ORL,,,PG,47,14.5,4,1.6,3.7,42.6,0.4,1.3,31.7,0.4,0.4,85.7,1.4,2,0.4,0.1,0.8,0,0,10.02,228,Luke Ridnour,PG,Orlando Magic,"$2,750,000 "
371,Glen Davis,LAC,,,PF,74,12.2,4,1.6,3.4,45.9,0,0.1,0,0.8,1.3,63.2,2.3,0.5,0.6,0.3,0.5,0,0,10.88,395,Glen Davis,PF,LA Clippers,"$915,243 "
372,Garrett Temple,WSH,,,SF,52,14.2,3.9,1.3,3.3,40,0.6,1.7,37.5,0.7,0.9,72.9,1.7,1.1,0.8,0.2,0.7,0,0,10.95,353,Garrett Temple,SF,Washington Wizards,"$981,084 "
373,Travis Wear,NY,,,F,51,13.2,3.9,1.6,4.1,40.2,0.2,0.6,36.7,0.4,0.5,76.9,2.1,0.8,0.3,0.2,0.7,0,0,8.59,477,Travis Wear,F,New York Knicks,"$507,336 "
374,Joffrey Lauvergne,DEN,,,F,24,11.2,3.9,1.5,3.7,40.4,0.1,0.7,18.8,0.8,1.2,64.3,3.2,0.5,0.3,0.4,0.9,0,0,10.54,282,Joffrey Lauvergne,F,Denver Nuggets,"$1,790,281 "
375,Larry Drew II,PHI,,,G,12,18.3,3.8,1.7,4.8,34.5,0.3,2.2,15.4,0.2,0.3,66.7,1.3,3.8,0.5,0,2.1,0,0,4.52,,Larry Drew II,G,Philadelphia 76ers,"29,843"
376,Austin Daye,ATL,SA,,SF,34,10.1,3.8,1.5,4.1,35.5,0.7,2.1,33.8,0.1,0.2,83.3,2.2,0.5,0.4,0.1,0.7,2,0,8.29,523,Austin Daye,SF,Atlanta Hawks,"$53,838 "
377,Troy Daniels,MIN,CHA,HOU,G,47,8.4,3.7,1.3,3.5,37,0.9,2.5,36.4,0.2,0.3,84.6,0.7,0.5,0.1,0,0.4,0,0,9.61,443,Troy Daniels,G,Charlotte Hornets,"$816,482 "
377,Reggie Evans,SAC,,,C,47,16.3,3.7,1.2,2.9,42.3,0,0,0,1.3,2.1,61.9,6.4,0.7,0.5,0.1,1,2,0,11.68,283,Reggie Evans,C,Sacramento Kings,"$1,768,653 "
379,Hedo Turkoglu,LAC,,,SF,62,11.4,3.7,1.3,3,44.1,1,2.2,43.2,0.1,0.2,54.5,1.6,0.6,0.3,0.1,0.5,0,0,10.54,396,Hedo Turkoglu,SF,LA Clippers,"$915,243 "
380,Raymond Felton,DAL,,,G,29,9.7,3.7,1.5,3.7,40.6,0.3,1.2,29.4,0.4,0.5,80,0.9,1.4,0.4,0.1,0.6,0,0,12.47,176,Raymond Felton,G,Dallas Mavericks,"$3,793,693 "
381,Tyler Ennis,MIL,PHX,,G,33,12.5,3.7,1.6,4.4,36.1,0.4,1.3,27.9,0.2,0.2,71.4,1.1,2.2,0.5,0.2,1.3,0,0,7.37,295,Tyler Ennis,G,Milwaukee Bucks,"$1,590,720 "
381,Matt Bonner,SA,,,C,72,13,3.7,1.3,3.2,40.9,0.6,1.8,36.5,0.4,0.5,81.1,1.6,0.7,0.1,0.2,0.2,0,0,10.13,377,Matt Bonner,C,San Antonio Spurs,"$915,243 "
383,Dewayne Dedmon,ORL,,,C,59,14.3,3.7,1.5,2.7,56.2,0,0,0,0.6,1.1,53.1,5,0.2,0.3,0.8,0.9,2,0,13.31,436,Dewayne Dedmon,C,Orlando Magic,"$816,482 "
384,Cory Jefferson,BKN,,,F,50,10.6,3.7,1.5,3.3,44.9,0,0.3,13.3,0.6,1.1,57.4,2.9,0.3,0.2,0.4,0.4,1,0,13.26,473,Cory Jefferson,F,Brooklyn Nets,"$507,336 "
385,Tyler Hansbrough,TOR,,,PF,74,14.3,3.6,1.2,2.2,52.1,0,0.1,14.3,1.3,1.9,69.8,3.6,0.3,0.4,0.2,0.3,2,0,13.3,190,Tyler Hansbrough,PF,Toronto Raptors,"$3,326,235 "
386,Kendrick Perkins,OKC,UTAH,CLE,C,68,16.9,3.6,1.5,3.3,44.9,0,0,0,0.6,1.2,50.6,4.7,0.8,0.2,0.6,1.4,0,0,7.03,498,Kendrick Perkins,C,Cleveland Cavaliers,"$274,573 "
387,Lester Hudson,LAC,,,SG,5,11.2,3.6,1.2,2.8,42.9,0.6,1.2,50,0.6,0.8,75,1.6,1,1.2,0.2,0.6,0,0,16.02,,Lester Hudson,SG,LA Clippers,"57,726"
388,Jimmer Fredette,NO,,,G,50,10.2,3.6,1.3,3.3,38,0.2,1,18.8,0.9,0.9,95.6,0.8,1.2,0.3,0,0.7,0,0,9.87,382,Jimmer Fredette,G,New Orleans Pelicans,"$915,243 "
389,Phil Pressey,BOS,,,PG,50,12,3.5,1.3,3.5,36.8,0.3,1.3,24.6,0.7,1,67.3,1.6,2.3,0.6,0.1,0.8,1,0,11.84,438,Phil Pressey,PG,Boston Celtics,"$816,482 "
390,Jeff Adrien,MIN,,,SF,17,12.6,3.5,1.1,2.6,43.2,0,0,0,1.3,2.2,57.9,4.5,0.9,0.2,0.5,0.5,0,0,14.23,451,Jeff Adrien,SF,Minnesota Timberwolves,"$742,962 "
391,Joel Freeland,POR,,,C,48,12.9,3.5,1.5,3.1,49,0,0,0,0.4,0.5,84,4,0.3,0.2,0.5,0.5,1,0,12.26,211,Joel Freeland,C,Portland Trail Blazers,"$3,013,512 "
392,Maurice Harkless,ORL,,,SF,45,15,3.5,1.4,3.5,39.9,0.2,1.2,17.9,0.5,0.9,53.7,2.4,0.6,0.7,0.2,0.6,0,0,8.42,276,Maurice Harkless,SF,Orlando Magic,"$1,887,840 "
393,Gary Harris,DEN,,,SG,55,13.1,3.4,1.2,3.9,30.4,0.4,1.9,20.4,0.6,0.9,74.5,1.2,0.5,0.7,0.1,0.7,0,0,4.98,298,Gary Harris,SG,Denver Nuggets,"$1,519,200 "
394,Andre Roberson,OKC,,,F,67,19.2,3.4,1.4,3,45.8,0.3,1.3,24.7,0.3,0.7,47.9,3.8,1,0.8,0.4,0.7,1,0,9.09,333,Andre Roberson,F,Oklahoma City Thunder,"$1,160,880 "
395,Erick Green,DEN,,,PG,43,9.5,3.4,1.4,3.8,37.7,0.3,1.1,29.8,0.2,0.3,83.3,0.7,0.9,0.3,0,0.3,0,0,8.99,465,Erick Green,PG,Denver Nuggets,"$507,336 "
396,James Young,BOS,,,G,31,10.7,3.4,1.2,3.3,35.3,0.5,2.1,25.8,0.5,0.9,55.2,1.4,0.4,0.3,0.1,0.2,0,0,8.51,290,James Young,G,Boston Celtics,"$1,674,480 "
397,Jason Maxiell,CHA,,,PF,61,14.4,3.3,1.3,3.1,42.2,0,0,0,0.7,1.2,57.7,3.3,0.3,0.3,0.7,0.5,0,0,10.46,364,Jason Maxiell,PF,Charlotte Hornets,"$915,243 "
398,Noah Vonleh,CHA,,,F,25,10.4,3.3,1.2,3,39.5,0.2,0.5,38.5,0.7,1,69.2,3.4,0.2,0.2,0.4,0.4,1,0,13.2,238,Noah Vonleh,F,Charlotte Hornets,"$2,524,200 "
399,Martell Webster,WSH,,,SF,32,11,3.3,0.8,2.8,26.4,0.3,1.3,23.3,1.5,2,75,1.4,0.5,0.2,0,0.7,0,0,5.92,125,Martell Webster,SF,Washington Wizards,"$5,381,750 "
400,Allen Crabbe,POR,,,SG,51,13.4,3.3,1.2,3,41.2,0.6,1.7,35.3,0.2,0.3,75,1.4,0.8,0.4,0.3,0.3,0,0,8.7,418,Allen Crabbe,SG,Portland Trail Blazers,"$862,000 "
401,Francisco Garcia,HOU,,,SG,14,14.3,3.2,1.2,4.5,27,0.7,3.2,22.2,0.1,0.3,25,1.2,1.1,0.6,0.4,0.7,0,0,3.62,398,Francisco Garcia,SG,Houston Rockets,"$915,243 "
402,Will Bynum,WSH,,,PG,7,9.6,3.1,1.4,4.4,32.3,0,1.3,0,0.3,0.6,50,0.9,2.6,0.1,0.1,1.1,0,0,4.88,222,Will Bynum,PG,Washington Wizards,"$2,915,908 "
403,Jerome Adolphus Jordan,BKN,,,C,44,8.7,3.1,1.1,2.1,53.2,0,0,0,0.9,1,86.4,2.4,0.3,0.2,0.3,0.5,1,0,16.82,,Jerome Adolphus Jordan,C,Brooklyn Nets,"816,482"
404,Jordan Adams,MEM,,,SG,30,8.3,3.1,1.2,2.9,40.7,0.3,0.8,40,0.5,0.8,60.9,0.9,0.5,0.5,0.2,0.5,0,0,12.87,314,Jordan Adams,SG,Memphis Grizzlies,"$1,344,120 "
405,Dwight Powell,BOS,DAL,,C,29,8.1,3.1,1.1,2.3,46.3,0.1,0.4,27.3,0.9,1.1,75.8,1.7,0.3,0.3,0.2,0.4,0,0,13.86,484,Dwight Powell,C,Dallas Mavericks,"$507,336 "
406,Doug McDermott,CHI,,,SF,36,8.9,3,1.2,3,40.2,0.4,1.1,31.7,0.3,0.4,66.7,1.2,0.2,0.1,0,0.5,0,0,6.16,248,Doug McDermott,SF,Chicago Bulls,"$2,277,960 "
407,Jarnell Stokes,MEM,,,C,19,6.6,3,1.1,1.9,56.8,0,0,0,0.8,1.5,53.6,1.8,0.2,0.3,0.3,0.4,0,0,18.66,452,Jarnell Stokes,C,Memphis Grizzlies,"$725,000 "
408,Ryan Hollins,SAC,,,C,46,9.6,3,1.2,1.8,64.6,0,0,0,0.7,1.2,57.4,2.2,0.3,0.1,0.4,0.5,0,0,13.16,367,Ryan Hollins,C,Sacramento Kings,"$915,243 "
409,Johnny O'Bryant III,MIL,,,F,34,10.8,2.9,1.3,3.5,36.7,0,0,0,0.4,0.8,44.4,1.9,0.5,0.1,0.1,0.7,0,0,3.82,459,Johnny O'Bryant III,F,Milwaukee Bucks,"$600,000 "
410,Quincy Miller,SAC,DET,,F,10,11.9,2.9,0.9,3.8,23.7,0.3,1.8,16.7,0.8,1.1,72.7,2,0.8,0.7,0.5,0.5,0,0,7.44,506,Quincy Miller,F,Detroit Pistons,"$183,049 "
411,Shayne Whittington,IND,,,PF,20,5.4,2.9,1,2.1,45.2,0.1,0.3,16.7,0.9,1.2,78.3,1.5,0.3,0.3,0.1,0.3,0,0,20.01,479,Shayne Whittington,PF,Indiana Pacers,"$507,336 "
412,Elliot Williams,NO,UTAH,CHA,SG,13,9.2,2.8,1.1,2.8,37.8,0.6,1.4,44.4,0.1,0.3,25,0.6,0.9,0.3,0,0.3,0,0,8.75,513,Elliot Williams,SG,New Orleans Pelicans,"$107,676 "
413,Bernard James,DAL,,,C,16,9.9,2.8,0.8,1.7,44.4,0,0,0,1.3,1.4,87,2.4,0.3,0.1,0.9,0.4,0,0,16,501,Bernard James,C,Dallas Mavericks,"$236,886 "
414,Jordan Hamilton,LAC,UTAH,,SG,14,8.7,2.7,1,2.5,40,0.7,1.5,47.6,0,0,0,1.1,0.5,0.1,0,0.3,0,0,8.36,509,Jordan Hamilton,SG,LA Clippers,"$150,591 "
415,Earl Clark,BKN,,,SF,10,9.3,2.7,1.1,3,36.7,0.4,1.4,28.6,0.1,0.4,25,2.3,0.3,0.3,0.4,0.6,0,0,6.76,,Earl Clark,SF,,
416,Jeff Ayres,SA,,,F,51,7.5,2.7,1.1,1.9,57.9,0,0,0,0.5,0.7,75,2.3,0.3,0.2,0.2,0.5,0,0,14.44,279,Jeff Ayres,F,San Antonio Spurs,"$1,828,750 "
417,Elton Brand,ATL,,,PF,36,13.5,2.7,1.2,2.6,44.2,0,0,0,0.3,0.6,52.2,2.8,0.6,0.5,0.7,0.5,0,0,9.42,271,Elton Brand,PF,Atlanta Hawks,"$2,000,000 "
417,Joe Harris,CLE,,,SF,51,9.7,2.7,0.9,2.4,40,0.6,1.6,36.9,0.2,0.3,60,0.8,0.5,0.1,0,0.5,0,0,5.62,414,Joe Harris,SF,Cleveland Cavaliers,"$884,879 "
417,Joey Dorsey,HOU,,,PF,69,12.4,2.7,1.2,2.1,55.2,0,0,0,0.3,1.2,28.9,4,0.4,0.6,0.4,0.6,0,0,11.1,362,Joey Dorsey,PF,Houston Rockets,"$948,163 "
417,Clint Capela,HOU,,,C,12,7.5,2.7,1.2,2.4,48.3,0,0,0,0.3,1.9,17.4,3,0.2,0.1,0.8,0.4,0,0,12.12,331,Clint Capela,C,Houston Rockets,"$1,189,200 "
417,David Stockton,SAC,,,G,3,11,2.7,0.7,2,33.3,0.3,0.7,50,1,2,50,0.7,3,0.7,0,1.3,0,0,10.77,527,David Stockton,G,Sacramento Kings,"$29,483 "
422,E'Twaun Moore,CHI,,,G,56,9,2.7,1.1,2.5,44.6,0.2,0.7,34.2,0.2,0.4,60,0.8,0.6,0.4,0.1,0.3,0,0,10.38,358,E'Twaun Moore,G,Chicago Bulls,"$948,163 "
423,Jorge Gutierrez,MIL,BKN,,G,20,8.8,2.7,1.1,2.1,53.7,0,0.2,0,0.5,0.7,69.2,1.3,1.1,0.3,0,0.6,0,0,11.09,516,Jorge Gutierrez,G,Milwaukee Bucks,"$96,056 "
424,Jeff Withey,NO,,,C,37,7,2.6,0.9,1.7,50,0,0,0,0.9,1.4,68,1.7,0.3,0.1,0.5,0.3,0,0,17.67,444,Jeff Withey,C,New Orleans Pelicans,"$816,482 "
425,Malcolm Thomas,PHI,,,PF,17,11.4,2.6,1.1,2.4,45,0,0.4,0,0.5,0.8,69.2,3.3,0.4,0.2,0.1,0.8,0,0,8.22,457,Malcolm Thomas,PF,Philadelphia 76ers,"$635,827 "
426,Nick Johnson,HOU,,,G,28,9.4,2.6,0.9,2.7,34.7,0.2,0.8,23.8,0.6,0.9,68,1.4,0.4,0.3,0.1,0.7,0,0,4.79,469,Nick Johnson,G,Houston Rockets,"$507,336 "
427,JaMychal Green,SA,MEM,,PF,24,6.8,2.6,1.1,2,57.4,0,0.3,0,0.3,0.4,80,1.9,0.2,0.2,0.2,0.6,0,0,14.93,510,JaMychal Green,PF,Memphis Grizzlies,"$134,295 "
428,Russ Smith,NO,MEM,,PG,12,5.4,2.5,0.7,2.1,32,0.2,0.9,18.2,1,1.1,92.3,0.5,0.7,0.3,0,1,0,0,5.21,460,Russ Smith,PG,Memphis Grizzlies,"$507,336 "
429,Victor Claver,POR,DEN,,PF,10,7.6,2.4,0.9,2,45,0.6,1.1,54.5,0,0,0,2,0.1,0.1,0.1,0.4,0,0,9.27,312,Victor Claver,PF,Portland Trail Blazers,"$1,370,000 "
430,Jeremy Evans,UTAH,,,F,38,7,2.4,0.8,1.5,55.2,0.1,0.1,40,0.6,0.8,82.8,1.9,0.3,0.3,0.3,0.1,0,0,20.58,281,Jeremy Evans,F,Utah Jazz,"$1,794,871 "
431,Devyn Marble,ORL,,,G,16,13,2.3,0.9,2.8,31.8,0.3,1.4,18.2,0.3,1,31.3,1.9,1.1,0.6,0.1,0.6,0,0,5.87,415,Devyn Marble,G,Orlando Magic,"$884,879 "
432,Furkan Aldemir,PHI,,,PF,41,13.2,2.3,1,1.9,51.3,0,0.1,0,0.3,0.7,48.1,4.3,0.7,0.4,0.4,0.4,1,0,12,220,Furkan Aldemir,PF,Philadelphia 76ers,"$2,963,232 "
433,Kyle Anderson,SA,,,SF,33,10.8,2.2,0.9,2.7,34.8,0.1,0.3,27.3,0.3,0.4,64.3,2.2,0.8,0.5,0.2,0.3,0,0,8.19,347,Kyle Anderson,SF,San Antonio Spurs,"$1,093,680 "
434,Xavier Henry,LAL,,,SG,9,9.6,2.2,0.3,1.4,23.1,0,0,0,1.6,2.7,58.3,0.4,0.3,0.3,0,0.3,0,0,4.93,349,Xavier Henry,SG,Los Angeles Lakers,"$1,082,000 "
435,Glen Rice Jr.,WSH,,,SG,5,8.6,2.2,0.6,3,20,0.2,1.4,14.3,0.8,1.2,66.7,0.8,0.4,0,0,0.4,0,0,-3.55,426,Glen Rice Jr.,SG,Washington Wizards,"$816,482 "
436,Darius Morris,BKN,,,G,38,7.9,2.2,0.9,2.8,34,0.2,0.9,21.2,0.1,0.2,44.4,0.7,1.3,0.2,0,0.6,0,0,6.78,455,Darius Morris,G,Brooklyn Nets,"$702,756 "
437,Mike Miller,CLE,,,SG,52,13.5,2.1,0.7,2.2,32.5,0.6,1.9,32.7,0.1,0.1,75,1.8,0.9,0.3,0.1,0.4,0,0,4.64,233,Mike Miller,SG,Cleveland Cavaliers,"$2,732,000 "
438,Glenn Robinson III,MIN,PHI,,F,35,7.5,2.1,0.7,1.9,38.8,0.1,0.5,26.3,0.5,0.7,66.7,1.1,0.3,0.2,0,0.3,0,0,8.48,470,Glenn Robinson III,F,Philadelphia 76ers,"$507,336 "
439,Julius Randle,LAL,,,PF,1,14,2,1,3,33.3,0,0,0,0,2,0,0,0,0,0,1,0,0,-7.5,218,Julius Randle,PF,Los Angeles Lakers,"$2,997,360 "
439,Tyrus Thomas,MEM,,,PF,2,3.5,2,0.5,0.5,100,0,0,0,1,1,100,0,0.5,0,0,0,0,0,31.48,521,Tyrus Thomas,PF,Memphis Grizzlies,"$53,838 "
439,Nate Wolters,NO,MIL,,PG,21,11.8,2,1,2.7,35.1,0,0.3,0,0.1,0.3,33.3,1.6,1,0.4,0.1,0.6,0,0,4.63,428,Nate Wolters,PG,New Orleans Pelicans,"$816,482 "
439,John Salmons,NO,PHX,,SF,21,12.9,2,0.8,2.3,33.3,0.4,1.2,30.8,0.1,0.2,50,1,0.6,0.4,0.2,0.2,0,0,5.13,270,John Salmons,SF,New Orleans Pelicans,"$2,000,000 "
439,Grant Jerrett,OKC,UTAH,,PF,8,6.4,2,0.9,3.3,26.9,0.1,1.9,6.7,0.1,0.1,100,1.1,0.4,0.3,0.3,0.4,0,0,1.57,432,Grant Jerrett,PF,Utah Jazz,"$816,482 "
439,Earl Barron,PHX,,,C,16,8.9,2,0.8,2.4,30.8,0.1,0.3,50,0.4,0.8,50,1.8,0.3,0.3,0.1,0.3,0,0,5.04,507,Earl Barron,C,Phoenix Suns,"$183,049 "
445,CJ Wilcox,LAC,,,G,21,4.8,2,0.8,1.8,42.1,0.3,0.9,36.8,0.1,0.1,100,0.3,0.4,0.1,0,0.5,0,0,8.6,344,CJ Wilcox,G,LA Clippers,"$1,109,760 "
446,DeJuan Blair,WSH,,,C,29,6.2,1.9,0.9,2,45.6,0,0,0,0.1,0.2,66.7,1.9,0.1,0.2,0,0.4,0,0,7.79,269,DeJuan Blair,C,Washington Wizards,"$2,000,000 "
447,Reggie Bullock,LAC,PHX,,SF,36,9.4,1.9,0.7,1.9,34.3,0.4,1.3,32.6,0.2,0.3,66.7,1.4,0.2,0.3,0.1,0.2,0,0,6.21,330,Reggie Bullock,SF,Phoenix Suns,"$1,200,720 "
448,Greg Smith,DAL,,,PF,42,8.6,1.9,0.7,1.2,61.2,0,0,0,0.5,0.9,51.3,1.9,0.2,0.2,0.3,0.3,0,0,10.27,359,Greg Smith,PF,Dallas Mavericks,"$948,163 "
449,Ian Clark,UTAH,DEN,,G,30,6.4,1.9,0.6,1.8,34.5,0.3,1,33.3,0.3,0.3,100,0.5,0.4,0.3,0.1,0.3,0,0,8.85,447,Ian Clark,G,Denver Nuggets,"$816,482 "
450,Drew Gordon,PHI,,,C,9,7.9,1.9,0.9,2.1,42.1,0,0.3,0,0.1,0.2,50,2,0.2,0.1,0,0.9,0,0,3.73,488,Drew Gordon,C,Philadelphia 76ers,"$468,540 "
451,Will Cherry,CLE,,,F,8,8.6,1.9,0.6,2.4,26.3,0.3,1.1,22.2,0.4,0.8,50,0.6,1,0.8,0.1,0.5,0,0,5.85,486,Will Cherry,F,Cleveland Cavaliers,"$495,399 "
452,Reggie Williams,SA,,,SF,20,5.3,1.9,0.8,2,38.5,0.2,1,15.8,0.2,0.2,100,0.9,0.5,0.1,0,0.1,0,0,10.54,495,Reggie Williams,SF,San Antonio Spurs,"$344,036 "
453,Jared Cunningham,LAC,,,G,19,4.7,1.8,0.6,1.7,36.4,0.2,0.7,30.8,0.4,0.7,53.8,0.5,0.5,0.2,0,0.4,0,0,7.36,400,Jared Cunningham,G,LA Clippers,"$915,243 "
454,Kenyon Martin,MIL,,,PF,11,9.5,1.8,0.8,2,40.9,0,0,0,0.2,0.2,100,1.7,0.5,0.5,0.5,0.3,0,0,10.05,489,Kenyon Martin,PF,Milwaukee Bucks,"$414,551 "
455,Steve Novak,OKC,UTAH,,SF,35,5.6,1.8,0.6,1.6,39.3,0.5,1.4,39.6,0,0.1,0,0.6,0.3,0,0.1,0.1,0,0,8.63,185,Steve Novak,SF,Oklahoma City Thunder,"$3,445,947 "
456,Joel Anthony,DET,,,C,49,8.3,1.8,0.7,1.3,58.1,0,0,0,0.3,0.4,68.2,1.9,0.1,0.2,1,0.2,0,0,14.74,175,Joel Anthony,C,Detroit Pistons,"$3,800,000 "
457,Landry Fields,TOR,,,SG,26,8.3,1.8,0.8,1.6,48.8,0,0.1,50,0.2,0.2,83.3,1,0.6,0.4,0,0.3,0,0,10.82,107,Landry Fields,SG,Toronto Raptors,"$6,250,000 "
