RK_x,Player Name,Club1,Club2,Club3,POS_x,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER,RK_y,NAME,POS_y,TEAM,SALARY
340,Luke Babbitt,MIA,,,F,68,15.7,4.8,1.7,4.1,40.2,1.3,3.1,41.4,0.2,0.2,73.3,2.1,0.5,0.3,0.2,0.4,0,0,8.32,350,Luke Babbitt,F,Miami Heat,"$1,227,286 "
341,Kevin Seraphin,IND,,,C,49,11.4,4.7,2.2,4,55.1,0,0,0,0.3,0.4,63.6,2.9,0.5,0.1,0.4,0.6,0,0,14.47,311,Kevin Seraphin,C,Indiana Pacers,"$1,800,000 "
342,David West,GS,,,F,68,12.6,4.6,2,3.7,53.6,0,0.1,37.5,0.6,0.8,76.8,3,2.2,0.6,0.7,1.2,0,0,16.57,424,David West,F,Golden State Warriors,"$980,431 "
343,Isaiah Canaan,CHI,,,G,39,15.2,4.6,1.6,4.4,36.4,0.6,2.4,26.6,0.8,0.8,90.9,1.3,0.9,0.6,0,0.5,0,0,8.12,377,Isaiah Canaan,G,Chicago Bulls,"$1,015,696 "
344,Boris Diaw,UTAH,,,C,73,17.6,4.6,2,4.5,44.6,0.3,1.1,24.7,0.4,0.5,74.3,2.2,2.3,0.2,0.1,1.2,0,0,9.04,143,Boris Diaw,C,Utah Jazz,"$7,000,000 "
345,Roy Hibbert,MIL,DEN,CHA,C,48,14.2,4.6,1.7,3.1,54.4,0,0,0,1.3,1.6,81.3,3.2,0.4,0.2,1,0.7,1,0,13.58,192,Roy Hibbert,C,Denver Nuggets,"$5,000,000 "
346,Kris Humphries,ATL,,,PF,56,12.3,4.6,1.6,3.8,40.7,0.3,1,35.2,1.1,1.5,78,3.7,0.5,0.3,0.4,0.5,0,0,13.65,215,Kris Humphries,PF,Atlanta Hawks,"$4,000,000 "
347,Reggie Bullock,DET,,,SF,31,15.1,4.5,1.7,4.1,42.2,0.9,2.4,38.4,0.2,0.2,71.4,2.1,0.9,0.6,0.1,0.3,0,0,11.74,289,Reggie Bullock,SF,Detroit Pistons,"$2,255,644 "
348,C.J. Watson,ORL,,,PG,62,16.3,4.5,1.5,4,38.7,0.5,1.7,30.5,0.9,1.1,86.4,1.4,1.8,0.7,0,0.8,0,0,9.3,189,C.J. Watson,PG,Orlando Magic,"$5,000,000 "
349,Corey Brewer,LAL,HOU,,F,82,15.6,4.5,1.8,4.2,42.2,0.3,1.4,22.9,0.6,0.8,73.5,2,1.2,0.7,0.2,0.7,0,0,9.16,137,Corey Brewer,F,Los Angeles Lakers,"$7,612,172 "
350,Davis Bertans,SA,,,SF,67,12.1,4.5,1.5,3.5,44,1,2.6,39.9,0.4,0.5,82.4,1.5,0.7,0.3,0.4,0.5,0,0,12.94,537,Davis Bertans,SF,San Antonio Spurs,"$543,471 "
351,Reggie Williams,NO,,,SF,6,13.2,4.5,1.3,3.8,34.8,0.8,1.8,45.5,1,1.2,85.7,1,0.7,0.5,0,0,0,0,11.69,444,Reggie Williams,SF,New Orleans Pelicans,"$895,197 "
352,Jarrod Uthoff,DAL,,,F,9,12.8,4.4,1.8,4.2,42.1,0.3,1,33.3,0.6,0.8,71.4,2.6,1,0.2,0.4,0.3,0,0,14.06,585,Jarrod Uthoff,F,Dallas Mavericks,"$47,953 "
353,Lucas Nogueira,TOR,,,C,57,19.1,4.4,1.8,2.7,66,0.1,0.2,25,0.8,1.2,65.7,4.3,0.7,0.9,1.6,0.8,0,0,15.51,306,Lucas Nogueira,C,Toronto Raptors,"$1,921,320 "
354,Noah Vonleh,POR,,,F,74,17.1,4.4,1.8,3.6,48.1,0.1,0.3,35,0.8,1.3,63.8,5.2,0.4,0.4,0.4,0.9,4,0,10.78,267,Noah Vonleh,F,Portland Trail Blazers,"$2,751,360 "
355,Donatas Motiejunas,NO,HOU,,F,34,14.1,4.4,1.7,4.1,41.3,0.3,1.4,23.4,0.7,1.4,51,3,0.9,0.5,0.3,0.9,0,0,9.13,481,Donatas Motiejunas,F,New Orleans Pelicans,"$576,724 "
356,Stanley Johnson,DET,,,PF,77,17.8,4.4,1.7,4.7,35.3,0.6,2,29.2,0.5,0.7,67.9,2.5,1.4,0.7,0.3,0.9,0,0,7.18,257,Stanley Johnson,PF,Detroit Pistons,"$2,969,880 "
357,Pierre Deshawn Jackson,DAL,,,PG,8,10.5,4.4,1.6,4.9,33.3,0.4,1.4,27.3,0.8,0.9,85.7,1.1,2.4,0.3,0,0.4,0,0,13.1,589,Pierre Deshawn Jackson,PG,Dallas Mavericks,31969
358,Jordan McRae,CLE,,,G,37,10.4,4.4,1.6,4.1,38.7,0.5,1.4,35.3,0.7,0.9,79.4,1.1,0.5,0.2,0.2,0.4,0,0,9.77,466,Jordan McRae,G,Cleveland Cavaliers,"$874,636 "
359,Ed Davis,POR,,,C,46,17.2,4.3,1.6,3.1,52.8,0,0,0,1.1,1.8,61.7,5.3,0.6,0.3,0.5,0.8,3,0,11.5,147,Ed Davis,C,Portland Trail Blazers,"$6,666,667 "
360,Dorian Finney-Smith,DAL,,,PF,81,20.3,4.3,1.5,4.1,37.2,0.7,2.4,29.3,0.6,0.8,75.4,2.7,0.8,0.6,0.3,0.6,0,0,7.68,536,Dorian Finney-Smith,PF,Dallas Mavericks,"$543,471 "
361,Tyler Ennis,LAL,HOU,,G,53,11.1,4.3,1.7,3.9,43.3,0.5,1.3,38.6,0.4,0.5,84,0.8,1.6,0.5,0,0.8,0,0,10.94,314,Tyler Ennis,G,Los Angeles Lakers,"$1,733,880 "
362,KJ McDaniels,BKN,HOU,,F,49,10.3,4.2,1.6,3.4,45.6,0.4,1.3,30.3,0.7,0.8,84.2,1.7,0.3,0.4,0.4,0.6,0,0,11.59,242,KJ McDaniels,F,Brooklyn Nets,"$3,333,333 "
363,Brandon Rush,MIN,,,F,47,21.9,4.2,1.5,4,37.4,0.9,2.4,38.6,0.3,0.4,72.2,2.1,1,0.5,0.5,0.6,0,0,6.62,237,Brandon Rush,F,Minnesota Timberwolves,"$3,500,000 "
364,Pascal Siakam,TOR,,,PF,55,15.6,4.2,1.9,3.7,50.2,0,0.1,14.3,0.4,0.6,68.8,3.4,0.3,0.5,0.8,0.6,0,0,11.52,355,Pascal Siakam,PF,Toronto Raptors,"$1,196,040 "
365,Jason Terry,MIL,,,G,74,18.4,4.1,1.4,3.3,43.2,1,2.3,42.7,0.3,0.4,82.8,1.4,1.3,0.6,0.3,0.5,0,0,9.11,411,Jason Terry,G,Milwaukee Bucks,"$980,431 "
366,Ron Baker,NY,,,G,52,16.5,4.1,1.6,4.2,37.8,0.4,1.7,26.7,0.5,0.8,65.1,1.9,2.1,0.7,0.2,1.1,0,0,7.51,496,Ron Baker,G,New York Knicks,"$543,471 "
367,Shabazz Napier,POR,,,G,53,9.7,4.1,1.4,3.5,39.9,0.6,1.7,37,0.7,0.9,77.6,1.2,1.3,0.6,0,0.8,0,0,13.61,341,Shabazz Napier,G,Portland Trail Blazers,"$1,350,120 "
368,Edy Tavares,ATL,CLE,,C,2,14,4,2,2.5,80,0,0,0,0,1.5,0,5.5,0.5,0,3,1,0,0,21.3,384,Edy Tavares,C,Cleveland Cavaliers,"$1,000,000 "
368,Justin Harper,PHI,,,PF,3,10.3,4,1.7,4,41.7,0.7,2.3,28.6,0,0,0,1.7,0.7,0,0,1.3,0,0,5.02,581,Justin Harper,PF,Philadelphia 76ers,"$57,672 "
370,Patrick McCaw,GS,,,SF,71,15.1,4,1.5,3.5,43.3,0.6,1.7,33.3,0.4,0.5,78.4,1.4,1.1,0.5,0.2,0.5,0,0,8.6,487,Patrick McCaw,SF,Golden State Warriors,"$543,471 "
371,Thon Maker,MIL,,,F,57,9.9,4,1.5,3.2,45.9,0.5,1.3,37.8,0.6,0.9,65.3,2,0.4,0.2,0.5,0.3,0,0,14.08,274,Thon Maker,F,Milwaukee Bucks,"$2,568,600 "
372,Kay Felder,CLE,,,G,42,9.2,4,1.5,3.8,39.2,0.2,0.5,31.8,0.8,1.2,71.4,1,1.4,0.4,0.2,0.7,0,0,11.41,488,Kay Felder,G,Cleveland Cavaliers,"$543,471 "
373,Jarell Martin,MEM,,,F,42,13.3,3.9,1.4,3.6,38.4,0.2,0.6,36,1,1.2,80,3.9,0.2,0.4,0.2,0.7,1,0,8.74,348,Jarell Martin,F,Memphis Grizzlies,"$1,286,160 "
374,Anthony Brown,NO,ORL,,F,11,14.5,3.9,1.6,4.5,36,0.6,2.5,25.9,0,0,0,3,0.7,0.5,0.1,0.5,0,0,7.2,580,Anthony Brown,F,Orlando Magic,"$57,672 "
375,Jonas Jerebko,BOS,,,F,78,15.8,3.8,1.5,3.4,43.5,0.6,1.7,34.6,0.3,0.5,70.3,3.5,0.9,0.3,0.2,0.5,0,0,9.29,191,Jonas Jerebko,F,Boston Celtics,"$5,000,000 "
376,Malik Beasley,DEN,,,SG,22,7.5,3.8,1.5,3.3,45.2,0.4,1.3,32.1,0.4,0.5,80,0.8,0.5,0.3,0,0.4,0,0,13.79,320,Malik Beasley,SG,Denver Nuggets,"$1,627,320 "
377,Kris Dunn,MIN,,,PG,78,17.1,3.8,1.5,4,37.7,0.3,0.9,28.8,0.5,0.8,61,2.1,2.4,1,0.5,1.1,1,0,8.13,223,Kris Dunn,PG,Minnesota Timberwolves,"$3,872,520 "
378,Malachi Richardson,SAC,,,G,22,9,3.6,1.3,3.1,41.2,0.4,1.3,28.6,0.7,0.9,78.9,1,0.5,0.2,0,0.4,0,0,9.65,333,Malachi Richardson,G,Sacramento Kings,"$1,439,800 "
379,Adreian Payne,MIN,,,PF,18,7.5,3.5,1.3,3,42.6,0.2,0.8,20,0.8,1.1,73.7,1.8,0.4,0.4,0.4,0.4,0,0,14.44,303,Adreian Payne,PF,Minnesota Timberwolves,"$2,022,240 "
380,Tyler Zeller,BOS,,,C,51,10.3,3.5,1.5,3.1,49.4,0,0,0,0.4,0.8,56.4,2.4,0.8,0.1,0.4,0.4,1,0,13.04,132,Tyler Zeller,C,Boston Celtics,"$8,000,000 "
381,Tyus Jones,MIN,,,PG,60,12.9,3.5,1.3,3,41.4,0.4,1.2,35.6,0.6,0.7,76.7,1.1,2.6,0.8,0.1,0.6,0,0,13.86,344,Tyus Jones,PG,Minnesota Timberwolves,"$1,339,680 "
382,Brian Roberts,CHA,,,PG,41,10.1,3.5,1.1,3,37.7,0.4,1.1,38.6,0.8,1,84.6,1,1.3,0.2,0,0.6,0,0,9.84,385,Brian Roberts,PG,Charlotte Hornets,"$980,431 "
382,Rashad Vaughn,MIL,,,G,41,11.2,3.5,1.4,3.8,36.5,0.6,2,32.1,0,0.1,40,1.2,0.6,0.5,0.2,0.3,0,0,7.85,310,Rashad Vaughn,G,Milwaukee Bucks,"$1,811,040 "
384,Johnny O'Bryant III,DEN,CHA,,F,11,7.3,3.5,1.4,2.7,50,0.3,0.5,50,0.5,0.5,83.3,1.7,0.5,0,0.1,0.5,0,0,14.93,566,Johnny O'Bryant III,F,Charlotte Hornets,"$161,483 "
385,Jose Calderon,ATL,LAL,,G,41,13.1,3.4,1.3,3.3,41,0.5,1.6,31.3,0.3,0.3,91.7,1.8,2.1,0.3,0,1,0,0,8.94,558,Jose Calderon,G,Atlanta Hawks,"$247,991 "
386,Dejounte Murray,SA,,,PG,38,8.5,3.4,1.3,3.1,43.1,0.2,0.6,39.1,0.6,0.8,70,1.1,1.3,0.2,0.2,1,0,0,9.69,362,Dejounte Murray,PG,San Antonio Spurs,"$1,180,080 "
387,Kyle Anderson,SA,,,SF,72,14.2,3.4,1.3,2.9,44.5,0.2,0.6,37.5,0.6,0.8,78.9,2.9,1.3,0.7,0.4,0.5,0,0,12.59,356,Kyle Anderson,SF,San Antonio Spurs,"$1,192,080 "
388,Dragan Bender,PHX,,,F,43,13.3,3.4,1.3,3.7,35.4,0.7,2.3,27.7,0.1,0.3,36.4,2.4,0.5,0.2,0.5,0.7,1,0,5.32,208,Dragan Bender,F,Phoenix Suns,"$4,276,320 "
389,Jared Sullinger,TOR,,,C,11,10.7,3.4,1.4,4.3,31.9,0.3,1.6,16.7,0.4,0.7,50,2.5,0.3,0.4,0.1,0.4,0,0,6,177,Jared Sullinger,C,Toronto Raptors,"$5,628,000 "
390,Gary Payton II,MIL,,,SG,6,16.5,3.3,1.3,3.7,36.4,0.2,1.5,11.1,0.5,0.8,60,2,2.2,0.5,0.7,1.7,0,0,4.53,587,Gary Payton II,SG,Milwaukee Bucks,"$35,116 "
391,Norris Cole,OKC,,,F,13,9.6,3.3,1.2,4,30.8,0.2,1,23.1,0.6,0.8,80,0.8,1.1,0.6,0,0.5,0,0,5.44,557,Norris Cole,F,Oklahoma City Thunder,"$247,991 "
392,Nicolas Laprovittola,SA,,,G,18,9.7,3.3,1.1,2.6,42.6,0.6,1.5,37,0.5,0.5,100,0.6,1.6,0.2,0.1,1.1,0,0,8.45,505,Nicolas Laprovittola,G,San Antonio Spurs,"$543,471 "
393,Darrun Hilliard,DET,,,G,39,9.8,3.3,1.2,3.2,37.3,0.3,1.2,26.1,0.5,0.7,75,0.8,0.8,0.3,0.1,0.7,0,0,5.9,451,Darrun Hilliard,G,Detroit Pistons,"$874,636 "
394,Paul Pierce,LAC,,,SF,25,11.1,3.2,1.1,2.8,40,0.6,1.7,34.9,0.4,0.5,76.9,1.9,0.4,0.2,0.2,0.6,0,0,5.69,235,Paul Pierce,SF,LA Clippers,"$3,527,920 "
395,Wade Baldwin IV,MEM,,,G,33,12.3,3.2,1.1,3.5,31.3,0.1,0.7,13.6,0.9,1.1,83.8,1.4,1.8,0.5,0.2,1.2,0,0,6.58,312,Wade Baldwin IV,G,Memphis Grizzlies,"$1,793,760 "
396,Henry Ellenson,DET,,,PF,19,7.7,3.2,1.2,3.4,35.9,0.5,1.8,29.4,0.2,0.4,50,2.2,0.4,0.1,0.1,0.7,1,0,7.52,317,Henry Ellenson,PF,Detroit Pistons,"$1,704,120 "
397,Briante Weber,GS,CHA,,G,20,10.3,3.1,1.3,3,41.7,0.1,0.5,10,0.6,0.8,68.8,1.3,1.1,0.6,0.1,0.4,0,0,11.17,569,Briante Weber,G,Charlotte Hornets,"$128,623 "
398,Maurice Ndour,NY,,,SF,32,10.3,3.1,1.2,2.7,45.9,0,0.2,14.3,0.6,0.8,73.1,2,0.3,0.5,0.2,0.4,1,0,11.17,511,Maurice Ndour,SF,New York Knicks,"$543,471 "
399,Jakob Poeltl,TOR,,,C,54,11.6,3.1,1.2,2.1,58.3,0,0,0,0.6,1.1,54.4,3.1,0.2,0.3,0.4,0.5,0,0,12.19,270,Jakob Poeltl,C,Toronto Raptors,"$2,703,960 "
400,Jarrett Jack,NO,,,G,2,16.5,3,1,1.5,66.7,0,0.5,0,1,1,100,0,2.5,1,0,1.5,0,0,7.68,584,Jarrett Jack,G,New Orleans Pelicans,"$57,672 "
400,Sheldon Mac,WSH,,,G,30,9.6,3,1,2.5,40,0.2,1,23.3,0.8,0.9,85.2,1.1,0.5,0.3,0.1,0.2,0,0,10.1,538,Sheldon Mac,G,Washington Wizards,"$543,471 "
402,Sasha Vujacic,NY,,,SG,42,9.7,3,1,3.2,30.9,0.5,1.8,31.1,0.4,0.6,70.8,1.4,1.2,0.3,0,0.4,0,0,8.51,402,Sasha Vujacic,SG,New York Knicks,"$980,431 "
403,Andrew Bogut,CLE,DAL,PHI,C,27,21.6,2.9,1.4,3,46.9,0,0,0,0.1,0.4,27.3,8.1,1.8,0.5,0.9,1.6,0,0,9.31,560,Andrew Bogut,C,Cleveland Cavaliers,"$242,224 "
404,Salah Mejri,DAL,,,C,73,12.4,2.9,1.2,1.9,64.2,0,0,33.3,0.5,0.8,59,4.2,0.2,0.4,0.8,0.5,1,0,14.86,468,Salah Mejri,C,Dallas Mavericks,"$874,636 "
405,Lavoy Allen,IND,,,F,61,14.3,2.9,1.3,2.8,45.8,0,0,0,0.4,0.5,69.7,3.6,0.9,0.3,0.4,0.5,2,0,11.65,213,Lavoy Allen,F,Indiana Pacers,"$4,000,000 "
406,Fred VanVleet,TOR,,,SG,37,7.9,2.9,1.1,3,35.1,0.3,0.8,37.9,0.5,0.6,81.8,1.1,0.9,0.4,0.1,0.4,0,0,10.54,490,Fred VanVleet,SG,Toronto Raptors,"$543,471 "
407,Alan Anderson,LAC,,,SG,30,10.3,2.9,1,2.7,37.5,0.5,1.5,31.8,0.4,0.5,75,0.8,0.4,0.1,0,0.2,0,0,5,413,Alan Anderson,SG,LA Clippers,"$980,431 "
408,Jeff Withey,UTAH,,,C,51,8.5,2.9,1.1,2,53.4,0,0,0,0.7,0.9,75,2.4,0.1,0.3,0.6,0.3,0,0,18.83,382,Jeff Withey,C,Utah Jazz,"$1,015,696 "
409,Semaj Christon,OKC,,,PG,64,15.2,2.9,1.2,3.5,34.5,0.2,1,19,0.3,0.5,54.8,1.4,2,0.4,0.1,0.7,0,0,5.72,502,Semaj Christon,PG,Oklahoma City Thunder,"$543,471 "
410,James Michael McAdoo,GS,,,SF,52,8.8,2.8,1.2,2.3,53,0,0.2,25,0.4,0.8,50,1.7,0.3,0.3,0.6,0.4,0,0,13.14,396,James Michael McAdoo,SF,Golden State Warriors,"$980,431 "
411,Chinanu Onuaku,HOU,,,C,5,10.4,2.8,1,1.4,71.4,0,0,0,0.8,0.8,100,2,0.6,0.6,0.2,0.8,0,0,12.3,508,Chinanu Onuaku,C,Houston Rockets,"$543,471 "
411,Okaro White,MIA,,,F,35,13.5,2.8,0.9,2.5,37.9,0.3,1,35.3,0.6,0.6,90.9,2.3,0.6,0.3,0.3,0.5,0,0,7.54,562,Okaro White,F,Miami Heat,"$210,995 "
411,Marcus Georges-Hunt,MIA,ORL,,F,5,9.6,2.8,0.4,1.4,28.6,0.2,0.4,50,1.8,2,90,1.8,0.6,0.2,0,0.4,0,0,10.25,,Marcus Georges-Hunt,F,,
414,Nicolas Brussino,DAL,,,SF,54,9.6,2.8,1,2.6,36.9,0.5,1.8,30.5,0.3,0.4,77.3,1.7,0.9,0.3,0.1,0.5,0,0,10.75,548,Nicolas Brussino,SF,Dallas Mavericks,"$543,471 "
415,James Jones,CLE,,,SG,48,7.9,2.8,0.9,1.9,47.8,0.6,1.4,47,0.3,0.4,65,0.8,0.3,0.1,0.2,0.2,0,0,11.19,432,James Jones,SG,Cleveland Cavaliers,"$980,431 "
415,Axel Toupane,NO,MIL,,SG,4,11.8,2.8,1.3,2.3,55.6,0.3,1,25,0,0,0,0.3,0,0.3,0.3,0,0,0,6.26,592,Axel Toupane,SG,New Orleans Pelicans,"$15,435 "
415,Kyle Singler,OKC,,,F,32,12,2.8,1.1,2.6,41,0.2,1.2,18.9,0.4,0.5,76.5,1.5,0.3,0.2,0.2,0.3,0,0,5.93,194,Kyle Singler,F,Oklahoma City Thunder,"$4,837,500 "
418,Omer Asik,NO,,,C,31,15.5,2.7,1,2.1,47.7,0,0,0,0.7,1.3,59,5.3,0.5,0.2,0.3,0.5,1,0,9.78,109,Omer Asik,C,New Orleans Pelicans,"$9,904,494 "
419,Marcelinho Huertas,LAL,,,PG,23,10.3,2.7,1.1,3,36.8,0.2,0.8,21.1,0.4,0.7,52.9,1,2.3,0.4,0.1,0.8,0,0,9.1,328,Marcelinho Huertas,PG,Los Angeles Lakers,"$1,500,000 "
420,Wesley Johnson,LAC,,,F,68,11.9,2.7,1.1,2.9,36.5,0.4,1.7,24.6,0.2,0.3,64.7,2.7,0.3,0.4,0.4,0.3,0,0,8.41,175,Wesley Johnson,F,LA Clippers,"$5,628,000 "
421,Tomas Satoransky,WSH,,,SG,57,12.6,2.7,1.1,2.6,41.5,0.2,0.6,24.3,0.4,0.6,69.7,1.5,1.6,0.5,0.1,0.7,1,0,8.49,266,Tomas Satoransky,SG,Washington Wizards,"$2,870,813 "
422,Christian Wood,CHA,,,C,13,8.2,2.7,0.9,1.8,52.2,0,0.4,0,0.8,1.2,73.3,2.2,0.2,0.2,0.5,0.5,0,0,15.1,464,Christian Wood,C,Charlotte Hornets,"$874,636 "
423,DeAndre' Bembry,ATL,,,SG,38,9.8,2.7,1.2,2.6,48,0,0.5,5.6,0.2,0.4,37.5,1.6,0.8,0.2,0.1,0.4,0,0,8.98,329,DeAndre' Bembry,SG,Atlanta Hawks,"$1,499,760 "
424,Andrew Nicholson,WSH,BKN,,F,38,9,2.6,1.1,2.9,38.7,0.1,0.7,18.5,0.2,0.4,64.3,1.6,0.3,0.4,0.2,0.4,0,0,5.97,160,Andrew Nicholson,F,Brooklyn Nets,"$6,088,993 "
425,Bryn Forbes,SA,,,SG,36,7.9,2.6,1,2.8,36.4,0.5,1.5,32.1,0.1,0.2,83.3,0.6,0.7,0,0,0.3,0,0,6.09,532,Bryn Forbes,SG,San Antonio Spurs,"$543,471 "
426,Kevon Looney,GS,,,C,53,8.4,2.5,1.1,2,52.3,0,0.2,22.2,0.4,0.6,61.8,2.3,0.5,0.3,0.3,0.3,0,0,13.6,361,Kevon Looney,C,Golden State Warriors,"$1,182,840 "
427,Pat Connaughton,POR,,,SG,39,8.1,2.5,0.9,1.8,51.4,0.4,0.8,51.5,0.2,0.2,77.8,1.3,0.7,0.2,0.1,0.4,0,0,11.84,458,Pat Connaughton,SG,Portland Trail Blazers,"$874,636 "
428,Miles Plumlee,MIL,CHA,,C,45,10.8,2.5,1,2,47.8,0,0,0,0.6,0.9,64.1,2.1,0.5,0.4,0.3,0.7,0,0,8.43,75,Miles Plumlee,C,Charlotte Hornets,"$12,500,000 "
429,Mike Scott,ATL,,,PF,18,10.8,2.5,0.9,3.3,28.8,0.2,1.5,14.8,0.4,0.4,87.5,2.1,0.9,0.2,0.2,0.4,0,0,5.95,241,Mike Scott,PF,Atlanta Hawks,"$3,333,334 "
429,Raul Neto,UTAH,,,PG,40,8.7,2.5,1,2.3,45.1,0.3,0.8,32.3,0.2,0.2,88.9,0.8,0.9,0.5,0.1,0.4,0,0,10.75,441,Raul Neto,PG,Utah Jazz,"$937,800 "
431,Bobby Brown,HOU,,,PG,25,4.9,2.5,0.9,2.4,38.3,0.6,1.4,40,0.1,0.1,100,0.2,0.6,0,0,0.2,0,0,10.9,475,Bobby Brown,PG,Houston Rockets,"$680,534 "
432,DeAndre Liggins,CLE,DAL,,G,62,12.5,2.5,0.9,2.3,38.7,0.3,0.7,37,0.4,0.6,62.5,1.7,0.9,0.8,0.2,0.7,0,0,7.51,378,DeAndre Liggins,G,Dallas Mavericks,"$1,015,696 "
433,James Young,BOS,,,G,29,7.6,2.3,0.9,2,43.1,0.4,1.2,34.3,0.2,0.3,66.7,0.9,0.1,0.3,0.1,0.1,0,0,10.08,309,James Young,G,Boston Celtics,"$1,825,200 "
434,Greivis Vasquez,BKN,,,PG,3,13,2.3,0.7,2.7,25,0.3,1,33.3,0.7,1,66.7,0.7,1.7,0.3,0.3,0.3,0,0,4.1,206,Greivis Vasquez,PG,Brooklyn Nets,"$4,347,826 "
434,Chris Andersen,CLE,,,PF,12,9.5,2.3,0.8,1.8,40.9,0,0.3,0,0.8,1.2,71.4,2.6,0.4,0.4,0.6,0.4,0,0,11.64,433,Chris Andersen,PF,Cleveland Cavaliers,"$980,431 "
436,Metta World Peace,LAL,,,SF,25,6.4,2.3,0.8,2.7,27.9,0.4,1.5,23.7,0.4,0.6,62.5,0.8,0.4,0.4,0.1,0.3,0,0,6.52,412,Metta World Peace,SF,Los Angeles Lakers,"$980,431 "
437,Chris McCullough,WSH,BKN,,F,16,5,2.3,1,2,50,0.1,0.4,14.3,0.2,0.3,60,1.2,0.1,0.1,0.1,0.2,0,0,15.28,358,Chris McCullough,F,Washington Wizards,"$1,191,480 "
438,Jake Layman,POR,,,SF,35,7.1,2.2,0.7,2.5,29.2,0.4,1.5,25.5,0.4,0.5,76.5,0.7,0.3,0.2,0.1,0.3,0,0,4.76,479,Jake Layman,SF,Portland Trail Blazers,"$600,000 "
439,AJ Hammons,DAL,,,C,22,7.4,2.2,0.8,1.9,40.5,0.2,0.5,50,0.4,0.9,45,1.6,0.2,0,0.6,0.5,0,0,8.41,477,AJ Hammons,C,Dallas Mavericks,"$650,000 "
440,Treveon Graham,CHA,,,F,27,7,2.1,0.7,1.5,47.5,0.3,0.6,60,0.4,0.6,66.7,0.8,0.2,0.2,0,0.1,0,0,10.61,518,Treveon Graham,F,Charlotte Hornets,"$543,471 "
441,Joe Young,IND,,,G,33,4.1,2.1,0.8,2.2,36.1,0.2,0.7,21.7,0.3,0.5,73.3,0.5,0.5,0.1,0,0.2,0,0,11.52,366,Joe Young,G,Indiana Pacers,"$1,052,342 "
442,Rakeem Christmas,IND,,,PF,29,7.6,2,0.7,1.5,44.2,0,0,0,0.7,1,72.4,1.9,0.1,0.1,0.2,0.3,0,0,10.41,365,Rakeem Christmas,PF,Indiana Pacers,"$1,052,342 "
443,Gary Neal,ATL,,,PG,2,9,2,0,3.5,0,0,1,0,2,2,100,0.5,0.5,0,0,0,0,0,-4.25,,Gary Neal,PG,,
443,Demetrius Jackson,BOS,,,G,5,3.4,2,0.6,0.8,75,0.2,0.2,100,0.6,1.2,50,0.8,0.6,0,0,0,0,0,30.87,332,Demetrius Jackson,G,Boston Celtics,"$1,450,000 "
443,Manny Harris,DAL,,,PG,4,6.3,2,0.8,3.8,20,0,0.5,0,0.5,1,50,2.3,0.5,0,0,0.5,0,0,-2.1,573,Manny Harris,PG,Dallas Mavericks,"$115,344 "
446,Udonis Haslem,MIA,,,PF,16,8.1,1.9,0.7,1.4,47.8,0,0.2,0,0.6,0.9,60,2.3,0.4,0.4,0.1,0.5,0,0,8.83,218,Udonis Haslem,PF,Miami Heat,"$4,000,000 "
446,Tim Quarterman,POR,,,G,16,5,1.9,0.8,1.8,44.8,0.3,0.8,38.5,0,0.2,0,0.9,0.7,0.1,0.2,0.7,0,0,10.22,524,Tim Quarterman,G,Portland Trail Blazers,"$543,471 "
448,Marshall Plumlee,NY,,,C,21,8.1,1.9,0.8,1.4,55.2,0,0,0,0.4,0.9,42.1,2.4,0.5,0.2,0.2,0.6,1,0,11.13,519,Marshall Plumlee,C,New York Knicks,"$543,471 "
449,Damian Jones,GS,,,C,10,8.5,1.9,0.8,1.6,50,0,0,0,0.3,1,30,2.3,0,0.1,0.4,0.6,0,0,5.32,363,Damian Jones,C,Golden State Warriors,"$1,171,560 "
450,Joel Bolomboy,UTAH,,,PF,12,4.4,1.8,0.8,1.3,56.3,0.1,0.3,25,0.3,0.5,50,1.4,0.2,0.1,0.2,0.2,0,0,19.75,480,Joel Bolomboy,PF,Utah Jazz,"$600,000 "
451,Damjan Rudez,ORL,,,SF,45,7,1.8,0.7,2,35.2,0.4,1.4,31.3,0,0,0,0.6,0.4,0.3,0,0.2,0,0,6.38,399,Damjan Rudez,SF,Orlando Magic,"$980,431 "
452,Lamar Patterson,ATL,,,SG,5,8,1.8,0.6,3,20,0.2,1.2,16.7,0.4,0.6,66.7,1.4,1.2,0.2,0,0.8,0,0,-1.83,559,Lamar Patterson,SG,Atlanta Hawks,"$246,956 "
453,John Jenkins,PHX,,,G,4,3.3,1.8,0.5,1.3,40,0.3,0.5,50,0.5,0.5,100,0.3,0.3,0,0,0,0,0,17.37,368,John Jenkins,G,Phoenix Suns,"$1,050,961 "
454,Jordan Hill,MIN,,,C,7,6.7,1.7,0.7,1.9,38.5,0,0,0,0.3,0.3,100,2,0,0.1,0,0.6,0,0,5.55,217,Jordan Hill,C,Minnesota Timberwolves,"$4,000,000 "
455,Cole Aldrich,MIN,,,C,62,8.6,1.7,0.7,1.4,52.3,0,0,0,0.2,0.4,68.2,2.5,0.4,0.4,0.4,0.3,1,0,12.69,136,Cole Aldrich,C,Minnesota Timberwolves,"$7,643,979 "
